	module id	gene name	median expression	mean pairwise dist	median pairwise dist	min pairwise dist	max pairwise dist	range pairwise dist	operon_name
PA14_28540	30		9.780664414361055	17996.339869281044	17600.0	10.0	36590.0	36580.0
PA14_48450	22		49.6351176332266	18073.777777777777	17550.0	10.0	36450.0	36440.0	PA14_48490-PA14_48470-PA14_48460-PA14_48450
PA14_60140	26		167.1017245777745	16528.03267973856	16543.0	3.0	36350.0	36347.0	PA14_60130-PA14_60140
PA14_54950	18		93.1992509785121	17024.380952380954	17750.0	10.0	35830.0	35820.0	PA14_54960-PA14_54950
PA14_54930	34		193.2077009914105	12530.545454545454	4230.0	10.0	34010.0	34000.0
PA14_03400	26		27.880812896529697	16528.03267973856	16543.0	3.0	36350.0	36347.0	PA14_03400-PA14_03390
PA14_35780	7		599.354172603425	18264.117647058825	20125.0	10.0	36440.0	36430.0	PA14_35790-PA14_35780
PA14_54610	10		28.490572467210253	15421.52380952381	14930.0	10.0	35240.0	35230.0	PA14_54610-PA14_54600
PA14_25560	1	rne	3443.7284080183454	17778.46153846154	17995.0	410.0	36490.0	36080.0
PA14_69510	26		436.79403999744443	16528.03267973856	16543.0	3.0	36350.0	36347.0
PA14_54070	17		55.497284652965746	18373.333333333332	17970.0	10.0	35990.0	35980.0	PA14_54070-PA14_54050
PA14_13880	32		5.2528851735666695	15747.166666666666	15720.0	10.0	36630.0	36620.0	PA14_13890-PA14_13880-PA14_13870
PA14_15630	12		78.64029601066605	11923.272727272728	6500.0	10.0	36680.0	36670.0	PA14_15620-PA14_15630
PA14_31150	17		106.8081020698545	18373.333333333332	17970.0	10.0	35990.0	35980.0
PA14_30900	22		14.107375702081796	18073.777777777777	17550.0	10.0	36450.0	36440.0	PA14_30910-PA14_30900
PA14_48470	3		14.40892354624785	12484.678362573099	15480.0	10.0	35920.0	35910.0	PA14_48490-PA14_48470-PA14_48460-PA14_48450
PA14_59470	31		106.80542993466901	3627.4242424242425	75.0	10.0	21520.0	21510.0
PA14_28610	33		105.54577887350351	16742.679738562092	13650.0	10.0	36510.0	36500.0	PA14_28620-PA14_28610
PA14_58970	16		26.34714424106815	6107.3538461538465	620.0	10.0	32180.0	32170.0	PA14_58910-PA14_58920-PA14_58930-PA14_58940-PA14_58950-PA14_58960-PA14_58970-PA14_58980-PA14_58990
PA14_59760	8	cupD5	35.6758787642093	12549.89010989011	12130.0	10.0	28890.0	28880.0	cupD4-cupD5
PA14_03390	18		52.03899843781065	17024.380952380954	17750.0	10.0	35830.0	35820.0	PA14_03400-PA14_03390
PA14_23390	2	orfE	1717.2043905774299	17373.736263736264	16080.0	10.0	36240.0	36230.0	orfE-PA14_23400
PA14_15520	24	trbJ	55.8175279602403	18911.11111111111	20510.0	90.0	36630.0	36540.0	trbJ-PA14_15530-PA14_15540
PA14_22100	32		25.543237167397102	15747.166666666666	15720.0	10.0	36630.0	36620.0
PA14_35770	7		635.7202606566862	18264.117647058825	20125.0	10.0	36440.0	36430.0
PA14_13210	17		19.12756710160805	18373.333333333332	17970.0	10.0	35990.0	35980.0
PA14_45260	13		74.03209766334734	20629.333333333332	20900.0	3320.0	36670.0	33350.0	ccmC-PA14_45340-ccmE-ccmF-ccmG-ccmH-cycH-PA14_45260
PA14_28820	14		1834.0723880721202	17863.267973856207	17170.0	10.0	36690.0	36680.0	PA14_28820-PA14_28830-PA14_28840
PA14_22210	18		25.91626934583875	17024.380952380954	17750.0	10.0	35830.0	35820.0	PA14_22220-PA14_22210
PA14_31000	5		108.6058233330115	7290.0	10400.0	10.0	15600.0	15590.0	PA14_31040-PA14_31030-PA14_31010-PA14_31000-PA14_30990-PA14_30980
PA14_59140	16		49.755774815924354	6107.3538461538465	620.0	10.0	32180.0	32170.0	PA14_59130-PA14_59140-PA14_59150
PA14_53570	29		85.5321295531632	16991.742424242424	17865.0	10.0	35970.0	35960.0
PA14_69520	29		608.3407474241724	16991.742424242424	17865.0	10.0	35970.0	35960.0	PA14_69550-PA14_69540-PA14_69520
PA14_60130	25		421.02150874372	19249.416666666668	19210.0	10.0	35540.0	35530.0	PA14_60130-PA14_60140
PA14_22280	30		45.79795774839219	17996.339869281044	17600.0	10.0	36590.0	36580.0
PA14_54940	34		182.7964240201415	12530.545454545454	4230.0	10.0	34010.0	34000.0
PA14_40470	26		193.49718167728048	16528.03267973856	16543.0	3.0	36350.0	36347.0
PA14_35880	33		93.2495767810883	16742.679738562092	13650.0	10.0	36510.0	36500.0	PA14_35860-PA14_35880
PA14_33360	11		109.3736588766645	19164.444444444445	18785.0	10.0	36400.0	36390.0
PA14_15400	18		96.07344692884985	17024.380952380954	17750.0	10.0	35830.0	35820.0	repA-PA14_15400
PA14_53590	2		1079.33303823443	17373.736263736264	16080.0	10.0	36240.0	36230.0	PA14_53590-PA14_53600
PA14_59150	25		130.7177358579935	19249.416666666668	19210.0	10.0	35540.0	35530.0	PA14_59130-PA14_59140-PA14_59150
PA14_59830	37		157.293886373544	16886.833333333332	18455.0	40.0	36710.0	36670.0	PA14_59820-PA14_59830
PA14_69540	10		29.5041256734336	15421.52380952381	14930.0	10.0	35240.0	35230.0	PA14_69550-PA14_69540-PA14_69520
PA14_31090	3		8.47295718988303	12484.678362573099	15480.0	10.0	35920.0	35910.0	PA14_31100-PA14_31090-PA14_31080-PA14_31070-PA14_31060-PA14_31050
PA14_23420	2		6486.822242612714	17373.736263736264	16080.0	10.0	36240.0	36230.0	PA14_23420-PA14_23430
PA14_59390	35		265.185845855452	18517.904761904763	21730.0	20.0	36560.0	36540.0
PA14_54900	20		118.906544512311	16061.818181818182	19070.0	10.0	35520.0	35510.0
PA14_59770	6	rcsB	212.90501927806952	14651.538461538461	13270.0	5.0	30960.0	30955.0	PA14_59800-pvrR-rcsC-rcsB
PA14_67180	4		207.0258712772665	3354.4761904761904	685.0	10.0	25070.0	25060.0	PA14_67230-PA14_67220-PA14_67210-PA14_67200-PA14_67190-PA14_67180
PA14_28330	32		6.89505020191222	15747.166666666666	15720.0	10.0	36630.0	36620.0	PA14_28320-PA14_28330
PA14_30970	14		268.49440864553253	17863.267973856207	17170.0	10.0	36690.0	36680.0
PA14_54980	35	ybtQ	71.03218802684805	18517.904761904763	21730.0	20.0	36560.0	36540.0	PA14_54980-PA14_54970
PA14_53100	28		14.7891262069841	17067.88888888889	15215.0	1505.0	35795.0	34290.0	PA14_53090-PA14_53100-PA14_53110
PA14_08110	11		39.67619990227236	19164.444444444445	18785.0	10.0	36400.0	36390.0	PA14_08070-PA14_08090-PA14_08100-PA14_08110
PA14_51520	19	spcU	550.432259083207	19104.552631578947	20205.0	10.0	36640.0	36630.0	exoU-spcU
PA14_16510	1		894.8285882960095	17778.46153846154	17995.0	410.0	36490.0	36080.0
PA14_03350	6		649.054102429662	14651.538461538461	13270.0	5.0	30960.0	30955.0	PA14_03360-PA14_03350
PA14_36940	30		13.721575769645401	17996.339869281044	17600.0	10.0	36590.0	36580.0	PA14_36930-PA14_36940
PA14_59050	4		46.4019370301298	3354.4761904761904	685.0	10.0	25070.0	25060.0	PA14_59000-PA14_59010-PA14_59020-PA14_59030-PA14_59050-PA14_59060-PA14_59070-PA14_59090-PA14_59100-PA14_59110-PA14_59120
PA14_35860	33		73.3375583945821	16742.679738562092	13650.0	10.0	36510.0	36500.0	PA14_35860-PA14_35880
PA14_46520	18		388.8123567252785	17024.380952380954	17750.0	10.0	35830.0	35820.0	PA14_46520-PA14_46510
PA14_54910	34		62.11410551590165	12530.545454545454	4230.0	10.0	34010.0	34000.0	PA14_54920-PA14_54910
PA14_15510	20	traJ	51.347355652483955	16061.818181818182	19070.0	10.0	35520.0	35510.0
PA14_66875	15	phaF	5522.661171679705	14138.291666666666	11992.5	10.0	35395.0	35385.0	PA14_66880-phaF
PA14_31190	3		19.24417796453165	12484.678362573099	15480.0	10.0	35920.0	35910.0	PA14_31200-PA14_31190
PA14_46590	37		106.241692795887	16886.833333333332	18455.0	40.0	36710.0	36670.0	PA14_46570-PA14_46580-PA14_46590-PA14_46600
PA14_28840	2		2525.6033941082605	17373.736263736264	16080.0	10.0	36240.0	36230.0	PA14_28820-PA14_28830-PA14_28840
PA14_28470	27		38.0377249565962	17900.641025641027	18390.0	10.0	36630.0	36620.0
PA14_54920	34		362.12803382720904	12530.545454545454	4230.0	10.0	34010.0	34000.0	PA14_54920-PA14_54910
PA14_67900	26		120.87181516284599	16528.03267973856	16543.0	3.0	36350.0	36347.0	hisB-hisH-PA14_67900-hisA-hisF1
PA14_13960	35		13.7065771234544	18517.904761904763	21730.0	20.0	36560.0	36540.0	PA14_13970-PA14_13960
PA14_10090	32		67.320551742233	15747.166666666666	15720.0	10.0	36630.0	36620.0
PA14_46620	18		212.4285213289015	17024.380952380954	17750.0	10.0	35830.0	35820.0
PA14_59210	37		61.388830912176005	16886.833333333332	18455.0	40.0	36710.0	36670.0	PA14_59200-PA14_59210
PA14_71400	19		10.56135786220075	19104.552631578947	20205.0	10.0	36640.0	36630.0	PA14_71410-PA14_71400
PA14_10080	37		13.551597959369401	16886.833333333332	18455.0	40.0	36710.0	36670.0	PA14_10080-PA14_10070-PA14_10050
PA14_28460	15		156.9932989141965	14138.291666666666	11992.5	10.0	35395.0	35385.0
PA14_15160	13		33.17288167819285	20629.333333333332	20900.0	3320.0	36670.0	33350.0	PA14_15200-PA14_15190-PA14_15180-PA14_15160
PA14_59750	8	cupD4	31.426955647547693	12549.89010989011	12130.0	10.0	28890.0	28880.0	cupD4-cupD5
PA14_23380	14	orfH	3617.298629273635	17863.267973856207	17170.0	10.0	36690.0	36680.0
PA14_59780	25	rcsC	731.6576447806069	19249.416666666668	19210.0	10.0	35540.0	35530.0	PA14_59800-pvrR-rcsC-rcsB
PA14_41290	36		7.550444259536584	19002.222222222223	17830.0	200.0	32650.0	32450.0	PA14_41280-PA14_41290
PA14_22540	37		30.702444439401	16886.833333333332	18455.0	40.0	36710.0	36670.0
PA14_31260	10		4.402924883637246	15421.52380952381	14930.0	10.0	35240.0	35230.0
PA14_03250	14		456.2788295648325	17863.267973856207	17170.0	10.0	36690.0	36680.0	PA14_03250-PA14_03265
