	corr to exoU	gene name	label
PA14_19910	-0.02924359595095121		core
PA14_19900	-0.03736703660938522		core
PA14_19870	-0.024463555280850903	ldh	core
PA14_19860	0.044690983922826936		core
PA14_19850	-0.08012331614372455		core
PA14_19830	-0.053800276829019084		core
PA14_19810	-0.025355430174434847		core
PA14_19800	0.0691396430050337		core
PA14_19770	-0.055906519115777584		core
PA14_19750	0.030494869900566914		core
PA14_19740	-0.09681938578136146		core
PA14_19730	0.03235906494149015		core
PA14_19720	-0.10002235033473872		core
PA14_19710	-0.05734658586501803		core
PA14_19700	0.02040466698655089		core
PA14_19690	0.00926255017312588		core
PA14_19680	0.047775337628448114		core
PA14_19670	0.08260810868488909		core
PA14_19660	0.16671507766504798		core
PA14_19650	-0.03273488453282127		core
PA14_19640	0.034025179227396125		core
PA14_19630	-0.01850167423364334	folE1	core
PA14_19620	0.12796749263068613	folX	core
PA14_19610	0.027084465013569092		core
PA14_19600	0.32539162915041897		acc
PA14_19590	-0.0003590977191913004		core
PA14_19580	-0.04031468468849477	ssuB	core
PA14_19570	-0.032929569294388526		core
PA14_19560	-0.029837799094880917	ssuD	core
PA14_19540	-0.021862166384285987		core
PA14_19530	-0.028713266396679017		core
PA14_19520	-0.04247629704619105		core
PA14_19510	-0.07114763105955292		core
PA14_19500	-0.03459100148553025		core
PA14_19490	-0.010428221453252591	lsfA	core
PA14_19480	-0.02143508369080956		core
PA14_19470	0.018150698678611608	mqoA	core
PA14_19450	-0.019236133713857632		core
PA14_19430	0.019996212144957767		core
PA14_19410	0.1364385284882606		core
PA14_19400	-0.1518491660854077	mnmC	core
PA14_19390	-0.05217207700979868		core
PA14_19380	0.1152354756714012		core
PA14_19370	0.03875359681260525		core
PA14_19360	0.04318804310212175		core
PA14_19350	0.044099374915235516		core
PA14_19340	-0.05098069744669872		core
PA14_19330	0.0619561051293676		core
PA14_19320	0.02813733241211936		core
PA14_19310	0.08234998597320384		core
PA14_19290	-0.03660091362390367		core
PA14_19270	-0.06277465217344617		core
PA14_19230	0.06820934941995245		core
PA14_19210	-0.07762097719871358		core
PA14_19190	0.13688571175431266		core
PA14_19170	-0.062135975483742514		core
PA14_19160	-0.05023370242730326		core
PA14_19150	-0.10325659765122568		core
PA14_19140	-0.06558463974109252	pheC	core
PA14_19130	-0.09258742618315137	rhlI	core
PA14_19120	0.02981851326474714	rhlR	core
PA14_19110	0.014907443794714703	rhlB	core
PA14_19100	0.0030289759443670123	rhlA	core
PA14_19090	-0.01109349666452424	dcd	core
PA14_19050	0.0532344972680472	metG	core
PA14_19030	-0.07180582486216515		core
PA14_19020	0.2287769563522176		core
PA14_19010	-0.004128535497435391		core
PA14_18970	0.004716408425303359	pldA	core
PA14_18960	0.019821666725391245		core
PA14_18950	-0.08269296235253637		core
PA14_18930	-0.15765824119311153		core
PA14_18920	-0.11879148630850292		core
PA14_18910	-0.026503845142535325		core
PA14_18900	-0.09149002854868003		core
PA14_18890	-0.04583385125132528		core
PA14_18880	0.036330677296998265	nth	core
PA14_18870	-0.055643745851028256		core
PA14_18860	-0.011390354765935784		core
PA14_18850	-0.038877155466399284		core
PA14_18830	-0.026574924450802964		core
PA14_18820	-0.03718118175964441		core
PA14_18810	-0.07662757749319311		core
PA14_18800	-0.052452347463204936		core
PA14_18790	-0.029546398378564112		core
PA14_18780	-0.0289874532240201		core
PA14_18760	-0.061335329756326114		core
PA14_18750	-0.0039364607833709065	gloA1	core
PA14_18740	0.11633680079976715	argG	core
PA14_18720	-0.030710771708603993		core
PA14_18710	0.03868338837883528	pyrC	core
PA14_18700	0.10920585734548297	rnt	core
PA14_18690	0.11436232760860025		core
PA14_18680	-0.019086537483334245		core
PA14_18670	0.02295194535015633	bfrB	core
PA14_18660	0.18232775674029944		core
PA14_18650	0.08249599858359788		core
PA14_18640	-0.024166766695439112		core
PA14_18630	-0.07942355760244971		core
PA14_18620	-0.09723588499723837		core
PA14_18610	-0.053127033477115115	argF	core
PA14_18600	-0.01907515212234675		core
PA14_18590	0.025143845797549545		core
PA14_18580	-0.018165212190226345	algD	core
PA14_18550	-0.020319142852076418	alg44	core
PA14_18520	-0.023621620347563262	algK	core
PA14_18510	-0.02394336433961946	algE	core
PA14_18500	0.04336779196207141	algG	core
PA14_18480	-0.027606517988072336	algX	core
PA14_18470	-0.02730056750858393	algL	core
PA14_18450	-0.008476829837913659	algI	core
PA14_18430	-0.022878870790828357	algJ	core
PA14_18410	-0.01812485909874861	algF	core
PA14_18380	-0.017383988614586343	algA	core
PA14_18370	0.1639646911058951		core
PA14_18360	0.1678888321929696		core
PA14_18350	0.2138181030257794		core
PA14_18340	0.10894339256324287		core
PA14_18330	0.15378997087219526	arnT	core
PA14_18320	0.09033043006704368		core
PA14_18310	0.08139323542997938		core
PA14_18300	0.3178197086788741		core
PA14_18260	0.07373325254780436	fruK	core
PA14_18250	0.07046492063687454		core
PA14_18230	0.005540106677980853	fruR	core
PA14_18210	-0.057632363578211825		core
PA14_18200	0.009025730414406527		core
PA14_18180	-0.001483105270305133		core
PA14_18160	-0.021920342621329008		core
PA14_18150	0.1074271668367276		core
PA14_18140	0.047091158730046	mmsB	core
PA14_18120	0.08551609394043401	mmsA	core
PA14_18110	0.052615483510261615	mmsR	core
PA14_18100	0.30135847327159226		core
PA14_18090	0.1048286395980738		core
PA14_18080	-0.02520655315117989		core
PA14_18070	-0.05932310032299753		acc
PA14_18060	0.05585962260199306		core
PA14_18050	-0.03920917517688845		core
PA14_18040	-0.08931625761646209		core
PA14_18020	-0.06554641508989327		core
PA14_18010	-0.14039271823903768		core
PA14_17990	-0.13925800485879364		core
PA14_17980	-0.05703581619272705	glpF	core
PA14_17960	-0.055928187342405684	glpK	core
PA14_17940	-0.036369865656413335	glpR	core
PA14_17930	-0.03930683001741845	glpD	core
PA14_17920	-0.048671891865113316	glpM	core
PA14_17910	-0.06090149569986709		core
PA14_17900	0.2160143434960798	metR	core
PA14_17890	0.1874041206328094		core
PA14_17880	-0.09152090194932652		core
PA14_17860	-0.07403066320710573		core
PA14_17850	-0.09340996165893857		core
PA14_17820	-0.0894581043422941		core
PA14_17810	-0.09075557704868076		core
PA14_17790	0.010084682934617823		core
PA14_17780	-0.09732342569839776		core
PA14_17760	-0.059565200603110574		core
PA14_17740	0.025609476313333244		core
PA14_17730	-0.032174158959729166		core
PA14_17720	0.038951082578249065		core
PA14_17710	0.1390300037367525	rpmJ	core
PA14_17700	0.1327318397608746	rpmE2	core
PA14_17690	0.0571196617668309		core
PA14_17670	-0.0400411804675111		core
PA14_17660	-0.013086390763419362		core
PA14_17650	-0.02978313197876645		core
PA14_17640	-0.07860237090300977	potA	core
PA14_17630	-0.05578625585105596	potB	core
PA14_17620	-0.0473264044900206	potC	core
PA14_17610	-0.029403019282721807	potD	core
PA14_17600	0.1872721937569749		core
PA14_17590	-0.031241212191885		core
PA14_17580	0.13442761340936069		core
PA14_17570	0.15085616490756346		core
PA14_17550	0.2332228279484397		core
PA14_17540	-0.06933255637942543	recX	core
PA14_17530	-0.059285754137662926	recA	core
PA14_17520	-0.11553326862087082		core
PA14_17510	0.005811165913597269		core
PA14_17500	-0.020620473348973524	mutS	core
PA14_17490	-0.06084327164875328	fdxA	core
PA14_17480	0.03303626142783017	rpoS	core
PA14_17470	0.042371649472787994		core
PA14_17460	-0.033804646563292934	pcm	core
PA14_17450	-0.0576227049770177	surE	core
PA14_17440	-0.11849065909107065	truD	core
PA14_17420	-0.0059082369297895655	ispF	core
PA14_17410	-0.056342195803588825		core
PA14_17400	0.015333925667245871	adhC	core
PA14_17380	0.061374112372178824	gfnR	core
PA14_17370	-0.020371536155442058		core
PA14_17350	0.10402213963519788		core
PA14_17340	-0.12247850857754305	ispD	core
PA14_17330	-0.014687203214248282		core
PA14_17320	-0.06284913250554218	eno	core
PA14_17310	-0.027423408880373708	kdsA	core
PA14_17290	-0.0496282127570151	pyrG	core
PA14_17280	-0.11648567747488885		core
PA14_17270	-0.034787176379787316	accA	core
PA14_17260	-0.07934777845145706	dnaE	core
PA14_17250	-0.05306945705476695		core
PA14_17230	-0.044551016142030934	rnhB	core
PA14_17220	-0.07117068534096818	lpxB	core
PA14_17210	-0.0005611577373303407	lpxA	core
PA14_17190	-0.053431515040052634	fabZ	core
PA14_17180	-0.10097852450662496	lpxD	core
PA14_17170	-0.008485300803633059		core
PA14_17150	-0.021850923663243225		core
PA14_17140	-0.07699692802605497		core
PA14_17130	-0.13145310605355115	dxr	core
PA14_17120	-0.11133082545765496	cdsA	core
PA14_17110	-0.07257165076358409	uppS	core
PA14_17100	-0.04272600208078168	frr	core
PA14_17080	-0.09430327167100623	pyrH	core
PA14_17070	-0.06852528981645654	tsf	core
PA14_17060	0.015152012022364412	rpsB	core
PA14_17050	0.1210775105601033	map	core
PA14_17040	0.08925520015553874	glnD	core
PA14_17030	0.06845153423948704		core
PA14_17010	-0.020453355055484467		core
PA14_17000	0.008516765338422142		core
PA14_16990	0.06594854081980561		core
PA14_16980	0.08749988206282139		core
PA14_16970	0.008389515397806769		core
PA14_16960	-0.1068854180854582		core
PA14_16950	0.07800217031007721	dapD	core
PA14_16930	-0.07402392842421042		core
PA14_16920	-0.028137618126499227		core
PA14_16910	-0.09253152716484273		core
PA14_16890	-0.07505074090843117		core
PA14_16880	-0.04510465038759159		core
PA14_16870	-0.09539133157910096		core
PA14_16860	-0.027698097101575243	plsB	core
PA14_16840	0.263456198199044		core
PA14_16830	-0.05290881117113429		core
PA14_16820	-0.07506589986702675		core
PA14_16800	-0.05401020640281262		core
PA14_16790	-0.006356635561215436		core
PA14_16780	-0.10815159242237804		core
PA14_16770	-0.13870635499841086		core
PA14_16750	-0.12705852517873092		core
PA14_16740	-0.12252964573746394		core
PA14_16730	-0.1482695378837429		core
PA14_16720	-0.05966167142462591	pemA	core
PA14_16710	-0.13067181072535022		core
PA14_16700	-0.026325910809106755	adk	core
PA14_16690	0.06546073916872318	ppc	core
PA14_16680	0.004205922995326288		core
PA14_16670	0.05381574895655035		core
PA14_16660	-0.02457802838334013		core
PA14_16640	0.05591881892085032		core
PA14_16630	0.09757447839193588		core
PA14_16620	-0.07667859655120449		core
PA14_16610	0.01268141739734494		core
PA14_16600	-0.08028499889769909		core
PA14_16590	-0.056560469218665366		core
PA14_16580	-0.055497209165044255		core
PA14_16560	-0.0930555482782961		core
PA14_16550	-0.0762456345467756		core
PA14_16530	0.05127427699833778	lysS	core
PA14_16510	0.020348458703910992		acc
PA14_16500	-0.08997025358069694	wspR	core
PA14_16480	-0.14004635585418393	wspF	core
PA14_16470	-0.06713725398715695		core
PA14_16460	-0.09146698403916452	wspD	core
PA14_16450	-0.05975133935130032	wspC	core
PA14_16440	-0.05249749442261235		core
PA14_16430	-0.012209145710255944	wspA	core
PA14_16410	0.05976655038707952		core
PA14_16390	-0.04258120769116032		core
PA14_16380	-0.03366430079768759		core
PA14_16370	-0.04471406332476532		core
PA14_16360	0.019262924152617367		core
PA14_16350	-0.03202902790833212		core
PA14_16340	0.0271255374811833		core
PA14_16330	0.08799164693975697		core
PA14_16320	0.014328978771592638		core
PA14_16310	0.1165320503399366		core
PA14_16300	0.2842472798947953		core
PA14_16290	0.2259121302716333		core
PA14_16280	0.2240907358101956		core
PA14_16270	-0.08058952384187762		core
PA14_16260	0.0185702144189794		core
PA14_16250	-0.010437008708732341	lasB	core
PA14_16220	-0.12805108819718128	recJ	core
PA14_16210	-0.07874839775529302		core
PA14_16200	-0.0025916758888588497		core
PA14_16190	-0.05601010069540943		core
PA14_16180	0.02160734891299336		core
PA14_16160	-0.096213271119924		core
PA14_16150	-0.004798720707286397		core
PA14_16140	0.014122728628233484		core
PA14_16130	-0.03013621111741925		core
PA14_16110	-0.027551537361095047		acc
PA14_16100	-0.002634241624085284		core
PA14_16090	-0.019604714365869785	thrC	core
PA14_16070	-0.0233262638759256	hom	core
PA14_16050	0.025322442926625114	dsbC	core
PA14_16040	0.05306862562868955	xerD	core
PA14_16030	-0.12005132909452206		core
PA14_16020	-0.026577842949898633		core
PA14_16010	-0.11928114187769072		core
PA14_16000	0.022007831684155446	rplS	core
PA14_15990	-0.12912383025654095	trmD	core
PA14_15980	-0.10521258203151752	rimM	core
PA14_15970	-0.051490200762876914	rpsP	core
PA14_15960	-0.08335908738096606	ffh	core
PA14_15940	0.03375000640797949		core
PA14_15930	-0.020916770766685442		core
PA14_15920	-0.038429114918327456		core
PA14_15910	-0.1919393152251916		core
PA14_15890	-0.0162994167712924	purT	core
PA14_15880	-0.06779813201630944		core
PA14_15870	0.055219671625642064		core
PA14_15860	0.04983247014242255		core
PA14_15850	-0.0021807622969410192		core
PA14_15840	0.005178621741915965		core
PA14_15830	-0.0214711187128858		core
PA14_15820	-0.038734725686697516		core
PA14_15810	-0.0849305066148663		core
PA14_15790	-0.1124235063193552		core
PA14_15780	-0.07424041257484583		core
PA14_15770	-0.045433344313335726		core
PA14_15750	-0.06276867557980564		acc
PA14_15740	-0.07365687255881083	purL	core
PA14_15720	-0.03188626004918438		core
PA14_15710	0.09957804486688904		core
PA14_15700	0.0011146922153972344		core
PA14_15680	0.009961583286409365		core
PA14_15670	0.042127759630452254		core
PA14_15660	-0.014329265995422053		acc
PA14_15650	-0.009720373762040718		acc
PA14_15630	-0.017732336086363678		acc
PA14_15620	-0.11107809189109467		acc
PA14_15610	0.07729134388276497		acc
PA14_15600	0.033636464399370784		acc
PA14_15590	0.059167659610420566		acc
PA14_15580	-0.0183107768336988		acc
PA14_15570	-0.032329067889778185		acc
PA14_15560	0.08891431138637877		acc
PA14_15540	0.03413194339505715		acc
PA14_15530	-0.02543647067909157		acc-module
PA14_15520	-0.06143185951539485	trbJ	acc
PA14_15510	-0.011241332717249593	traJ	acc
PA14_15500	-0.04811006584478349		acc
PA14_15490	-0.04778814109134685		acc
PA14_15480	0.10993597420798724	merR	acc
PA14_15470	0.18280564014609324	merP	acc
PA14_15460	0.013181504525398655	merA	acc
PA14_15450	-0.08245762098640151	merD	acc
PA14_15430	-0.037055671417127616		core
PA14_15400	0.02164163952939989		acc
PA14_15370	0.14625055860618216		acc
PA14_15380	-0.015031989109096203	repA	acc
PA14_15360	0.014978591637309913		acc
PA14_15350	-0.04041308307535275		acc
PA14_15340	-0.09223251085200727	guaA	core
PA14_15310	-0.09101483993039702	guaB	core
PA14_15290	0.016520893327503373		core
PA14_15280	-0.05875251702037936		core
PA14_15270	-0.06861180403110037		core
PA14_15260	-0.07359750160745851		core
PA14_15250	-0.042458373607758115		core
PA14_15240	-0.11203050000393934		core
PA14_15230	-0.11998752196681065	xseA	core
PA14_15210	-0.0740769529130315		core
PA14_15200	0.05457950695465201		core
PA14_15190	-0.07264767584295051		core
PA14_15180	-0.02511456967868541		core
PA14_15160	-0.09344419327099364		acc
PA14_15150	-0.027334070671814387		core
PA14_15140	0.13264765642066584		core
PA14_15130	0.07901908643678136		core
PA14_15120	0.14923568281007274		core
PA14_15110	0.013738183520586065		core
PA14_15100	-0.039532925119409916		core
PA14_15090	0.14354220362238082		core
PA14_15080	-0.022915933263430336		core
PA14_15070	0.05022536496776725	oprC	core
PA14_15050	0.02607407979495097		core
PA14_15030	0.13060978834946296	leuA	core
PA14_15020	-0.002690230597863829		core
PA14_15000	0.012093906452447976		core
PA14_14990	0.033897720902208744		core
PA14_14960	-0.001249669046014647		core
PA14_14940	-0.029887907135833537		core
PA14_14930	-0.12581555813181028	engA	core
PA14_14910	-0.10303625649632164		core
PA14_14900	-0.04148301299156937		core
PA14_14890	-0.06722372901863609	hisS	core
PA14_14880	-0.060762749195165215	ispG	core
PA14_14860	-0.06287534212013146		core
PA14_14850	-0.061717146355245014	pilF	core
PA14_14830	-0.046609093811100726		core
PA14_14820	0.011916064685897284	ndk	core
PA14_14810	-0.037735450538619035		core
PA14_14800	-0.044861982599905065	fdx2	core
PA14_14780	-0.10184496738865184	hscA	core
PA14_14770	-0.0315779494105321	hscB	core
PA14_14750	0.0761368547210646		core
PA14_14740	0.06739683945425955		core
PA14_14730	-0.02154136595936133	iscS	core
PA14_14710	-0.045974358922994465		core
PA14_14700	-0.01964561134338569	cysE	core
PA14_14690	-0.106197080182076		core
PA14_14680	-0.0946900940624097		core
PA14_14660	-0.009556035376864185		core
PA14_14650	-0.07879571002881486	secF	core
PA14_14630	-0.0939321793504554	secD	core
PA14_14610	-0.047516835567088064	yajC	core
PA14_14600	-0.035106199599698316	tgt	core
PA14_14590	-0.13388688368136992	queA	core
PA14_14560	-0.0814384637387767		acc
PA14_14550	-0.0323350933835594		acc
PA14_14540	-0.013419573084123058		acc
PA14_14530	-0.01806068366243129		core
PA14_14520	-0.038020964284694266		core
PA14_14510	-0.057406812844260274		core
PA14_14500	-0.06372093140920064		core
PA14_14490	-0.025410636048275		core
PA14_14480	-0.009398073403434959		core
PA14_14470	0.01662068030505353	pepA	core
PA14_14460	-0.023827810998685615	holC	core
PA14_14450	0.0017789496653065487		core
PA14_14440	0.03603224349804117	valS	core
PA14_14430	0.21043720932900628		core
PA14_14420	-0.016791870230192612		acc
PA14_14400	-0.0013846749310985498		acc
PA14_14390	0.06465995756936829		core
PA14_14380	-0.00941529620588679		core
PA14_14370	-0.007291919340764788		core
PA14_14360	0.08236922941463341		core
PA14_14340	0.03095708038692968		core
PA14_14330	0.7952890149855396		core
PA14_14320	0.6948755733632123		acc
PA14_14310	-0.05827785078151855		acc
PA14_14300	-0.05519794684673445		acc
PA14_14290	0.19725717048310065		core
PA14_14280	-0.029394048185351563		core
PA14_14270	-0.02399907802671917		core
PA14_14250	0.01744523500415546		core
PA14_14230	0.0011274014488863095		core
PA14_14220	0.12401989841576755		core
PA14_14210	-0.013556986618380774		core
PA14_14200	-0.06676763865009383		core
PA14_14170	0.08994285121051812		core
PA14_14160	-0.09720734704284467		core
PA14_14150	-0.14260437363168274		core
PA14_14140	-0.15225251868922487		core
PA14_14130	-0.10403797195059626		core
PA14_14110	0.0024393796227628463	pcs	core
PA14_14100	-0.03008481700418165		core
PA14_14080	0.15913178377164922		core
PA14_14060	0.01513178067122004		core
PA14_14040	0.0025278358762989986	rhl	core
PA14_14020	-0.046044846628001485		core
PA14_14010	-0.0899017700239187		core
PA14_14000	-0.00045166849802033896		core
PA14_13990	0.04557361210089282		core
PA14_13970	0.045318512682230735		acc
PA14_13960	0.052632621334353084		acc
PA14_13950	0.02742237286708998		core
PA14_13940	0.004364045628317604		core
PA14_13920	-0.011310785085861709		acc
PA14_13890	-0.03732152425585389		core
PA14_13880	-0.00912996309651754		acc
PA14_13870	-0.0429757274821479		core
PA14_13860	0.08999321756597506		acc
PA14_13850	-0.04149998799362595	moaA	core
PA14_13840	-0.042160526531573636		core
PA14_13830	-0.01327796064269523	narI	core
PA14_13810	-0.0461200492498089	narJ	core
PA14_13800	-0.02612795155858529	narH	core
PA14_13780	-0.010236537828422907	narG	core
PA14_13770	-0.00799483141540395	narK2	core
PA14_13750	0.023628986204820037	narK1	core
PA14_13740	0.043486141203996534	narX	core
PA14_13730	-0.02993069286825048	narL	core
PA14_13720	-0.0166282081005385		core
PA14_13710	0.009500813607508658		core
PA14_13690	0.016707056028182		core
PA14_13680	-0.1541114158912674		core
PA14_13670	-0.06266189634137886		core
PA14_13660	-0.06884400281796818	tpbA	core
PA14_13650	-0.0018895538601596915		core
PA14_13630	-0.03503745242939114		acc
PA14_13620	-0.07380794661670648	nhaP	core
PA14_13610	0.0176048235429695		core
PA14_13600	0.04169333330345944		core
PA14_13590	0.019260986325104045		core
PA14_13580	0.046188534104789035		core
PA14_13560	-0.13892167459315244		core
PA14_13530	-0.11539561921171927		core
PA14_13520	-0.12020824215084253		core
PA14_13510	0.10366860570572822		core
PA14_13500	-0.040280361162539816		core
PA14_13490	-0.051598337125550016		core
PA14_13470	-0.05418370214355885		core
PA14_13460	-0.00032225348308213776		core
PA14_13450	0.007403447929198047		core
PA14_13430	0.0088350441929189	fecA	core
PA14_13420	-0.03932248288661954		core
PA14_13410	-0.007980957853324425	prfC	core
PA14_13390	-0.1924700716018632		core
PA14_13380	-0.11040918380684332		core
PA14_13370	-0.10025452526607936		core
PA14_13360	-0.09478894287341053		core
PA14_13350	0.021293059049358524		core
PA14_13340	-0.0259854666976045		core
PA14_13330	-0.029416474564763317		core
PA14_13320	-0.0609033883594591		core
PA14_13300	-0.06116611090164885		core
PA14_13290	-0.06571889562384682		core
PA14_13280	-0.06172393584975236	moeA1	core
PA14_13260	-0.05781954670237949	moaB1	core
PA14_13250	-0.07126945543218456	moaE	core
PA14_13240	-0.06689731446060425	moaD	core
PA14_13230	-0.06778211656226535	moaC	core
PA14_13220	-0.025487953647746715		acc
PA14_13210	-0.059449646649664026		acc
PA14_13200	-0.07025471871823043		acc
PA14_13190	0.0492220562369135		core
PA14_13170	-0.05869656716562294		core
PA14_13150	-0.05305661265412366		core
PA14_13140	0.045853928358509335		core
PA14_13130	0.027563910737678617		core
PA14_13110	-0.047913976242485126		core
PA14_13090	0.13105962804974094		core
PA14_13070	-0.001271883565432456		core
PA14_13060	0.10368773756077658		core
PA14_13050	0.028225539168178274		core
PA14_13040	0.04852788992615981	cioB	core
PA14_13030	0.02442425891130277	cioA	core
PA14_13010	-0.03781712657968082		core
PA14_13000	-0.041161515928985225		core
PA14_12990	-0.01205246592434025		core
PA14_12980	-0.10033224628110014		core
PA14_12970	-0.046234296539854	tauD	core
PA14_12960	-0.06412788080509735		core
PA14_12940	-0.046242655210248916		core
PA14_12920	-0.04252040495497037		core
PA14_12910	-0.03621432742778315		core
PA14_12900	0.04995597580660623		core
PA14_12890	0.04393490182264568		core
PA14_12870	0.0382989319031279	tesB	core
PA14_12860	-0.15388807213856712		core
PA14_12850	-0.11764713938632118		core
PA14_12840	-0.04317835258670742		core
PA14_12820	-0.08674077614086351		core
PA14_12810	-0.03674388318086198		core
PA14_12780	0.1051390252248705		core
PA14_12770	-0.15676332889577904		core
PA14_12760	-0.0644325085163341		core
PA14_12750	-0.041262855355719184		core
PA14_12740	-0.06675893682617552		core
PA14_12730	-0.09098625604592957		core
PA14_12710	-0.00978273578522201		core
PA14_12700	-0.0017416618851854792		core
PA14_12690	-0.0486676553710674		core
PA14_12680	-0.019919731643849498		core
PA14_12670	-0.05146933332557314		core
PA14_12650	-0.0435082011922442		core
PA14_12640	0.12914598088615212		core
PA14_12630	-0.15949995019382027		core
PA14_12620	0.0471747841414787		core
PA14_12610	-0.05826106632359624		core
PA14_12590	-0.07607744245191475		core
PA14_12570	0.08850584243402626		core
PA14_12560	-0.07580671471277059		core
PA14_12550	-0.02802285632757253		core
PA14_12540	-0.08063073005089479		core
PA14_12530	-0.002586021867606564		core
PA14_12490	0.052843302238529684		core
PA14_12470	-0.09403762688570984		core
PA14_12450	-0.05832759201548796		core
PA14_12440	-0.07416106895633494		core
PA14_12410	-0.09860360729250976	thiD	core
PA14_12400	-0.1081768015474394	thiE	core
PA14_12390	0.08685947049856486	hemL	core
PA14_12370	0.08381441651885457		core
PA14_12360	-0.07695174276586061		core
PA14_12350	-0.03870719591716815		core
PA14_12330	0.0282788250874219		core
PA14_12310	-0.08294240913507528		core
PA14_12300	-0.03017500863343998		core
PA14_12280	-0.05359387866772099	lnt	core
PA14_12270	-0.05935752881868566		core
PA14_12260	-0.009879167976988306		core
PA14_12230	0.0021930095322298293	leuS	core
PA14_12210	0.14284773632748235		core
PA14_12200	0.04991323126587242	holA	core
PA14_12180	-0.030645972136986426		core
PA14_12160	-0.009588559865365378		core
PA14_12170	-0.015389123103693985		core
PA14_12150	-0.08027028598155901		core
PA14_12140	-0.04281587894748022		core
PA14_12130	-0.017591500668341677	lis	core
PA14_12120	-0.10251426974232816	lipB	core
PA14_12110	-0.015320216110947825		core
PA14_12100	0.048339881426915934	dacC	core
PA14_12090	-0.07530033287855951		core
PA14_12080	-0.07492939636980696	sltB1	core
PA14_12070	-0.07973076203837727	rodA	core
PA14_12060	-0.12635629131415949	pbpA	core
PA14_12050	-0.15375558967188802		core
PA14_12030	-0.11027279610450096		core
PA14_12020	-0.11269742734727055	nadD	core
PA14_12010	-0.13902663024676104	proA	core
PA14_11990	0.0365681524773544		core
PA14_11980	-0.1103371976547778		core
PA14_11970	0.12292350795745842		core
PA14_11960	0.2712058239740678		core
PA14_11940	0.012069883999951576		core
PA14_11930	-0.032095341369162124		core
PA14_11920	0.0043197597433828954		core
PA14_11910	0.012989894583494848		core
PA14_11900	-0.0789635038172482		core
PA14_11890	-0.012135491397233435		core
PA14_11880	-0.021328525844148214		core
PA14_11860	-0.01963200577884993		core
PA14_11830	-0.03376534908570476		core
PA14_11810	0.03627731134255968		core
PA14_11790	0.011817339548645821		core
PA14_11770	0.019959413118937692	eutB	core
PA14_11760	0.0019447032282127465		core
PA14_11750	0.33620082780824484		core
PA14_11740	-0.01531854686565156		core
PA14_11730	-0.025600137048646287		acc-module
PA14_11720	-0.08004286429305718		core
PA14_11700	-0.1103679055247282		core
PA14_11690	0.0679323653818549	ppa	core
PA14_11680	-0.004879555089069749		core
PA14_11670	-0.012459171544089296		core
PA14_11660	-0.02022485101339224	aqpZ	core
PA14_11650	-0.058986869683309164		core
PA14_11630	0.013931878091802307		core
PA14_11620	-0.06798110731534758		core
PA14_11610	-0.04374745604919293		core
PA14_11600	0.0861760564811851		core
PA14_11590	0.00649898469220292		core
PA14_11580	-0.03334603928204167		core
PA14_11570	-0.0655726996293698	xseB	core
PA14_11560	-0.14505418726407152	ispA	core
PA14_11550	0.021037919064451082	dxs	core
PA14_11530	-0.12174492796378875		core
PA14_11520	-0.08252474590887082		core
PA14_11510	-0.0761851746265907	ribA	core
PA14_11490	0.03351316069556591		core
PA14_11480	-0.10861966490103343		core
PA14_11470	-0.07433443065708788	pgpA	core
PA14_11460	-0.17928011331703808	thiL	core
PA14_11450	-0.09293597807641096	nusB	core
PA14_11430	-0.08638829269568886	ribH	core
PA14_11420	-0.1070917824043313	ribB	core
PA14_11410	-0.09352761319499507	ribC	core
PA14_11400	-0.1844110590620555	ribD	core
PA14_11380	0.03098474671167122	nrdR	core
PA14_11370	-0.052982796832726886		core
PA14_11350	-0.12761253561349467		core
PA14_11340	-0.0592375489714933		core
PA14_11330	0.07982168391933299		core
PA14_11320	0.42898450998160015		core
PA14_11310	0.3695634367024257		core
PA14_11290	0.3454006761363312		core
PA14_11280	0.34916340355066083		core
PA14_11270	0.18406730463582907	oprG	core
PA14_11260	-0.05198401215826695		core
PA14_11250	-0.0922914352345951		core
PA14_11240	0.006356982650424821		core
PA14_11230	-0.09891146833693236		core
PA14_11210	-0.09426902235588384		core
PA14_11190	-0.1232254715766175		core
PA14_11180	0.04066611295584513		core
PA14_11170	-0.07304546987602993		core
PA14_11160	0.22151659630521367		core
PA14_11150	0.12181892238040555		core
PA14_11140	-0.0006119130541768293		core
PA14_11130	-0.0032415216086310807		core
PA14_11120	0.043548995547305264		core
PA14_11110	-0.017431404106488458	cupB6	core
PA14_11100	-0.06934119803013429	cupB5	core
PA14_11090	-0.10639789929801254	cupB4	core
PA14_11080	-0.040695904835641984	cupB3	core
PA14_11070	-0.06667149665168204	cupB2	core
PA14_11060	0.01953796682256741	cupB1	core
PA14_11050	-0.07873660523675373		core
PA14_11030	-0.08254413782989999		core
PA14_11020	-0.047396030080752834		core
PA14_11010	0.1890166411648092		core
PA14_11000	-0.0965713644558292	hpaA	core
PA14_10990	-0.08505772890007872	hpaC	core
PA14_10980	-0.01254130168535193		acc
PA14_10970	-0.05876224977656031		acc
PA14_10960	0.0065167523989086065		acc
PA14_10950	0.09955925275865464		core
PA14_10940	0.1204291969318916		core
PA14_10920	-0.04969256416755725		core
PA14_10910	-0.09069357436000072		core
PA14_10900	-0.06261700452449953		core
PA14_10890	0.0009723061265287527		core
