	module id	gene name	median expression	mean pairwise dist	median pairwise dist	min pairwise dist	max pairwise dist	range pairwise dist	operon_name
PA14_01160	22		595.159690960768	8649.52380952381	7380.0	30.0	26250.0	26220.0	PA14_01160-PA14_01170-PA14_01180-PA14_01190-PA14_01200-PA14_01220-PA14_01230
PA14_30940	38		9.640586250707468	163.07692307692307	165.0	10.0	380.0	370.0	PA14_30960-PA14_30950-PA14_30940-PA14_30930
PA14_06900	68		17.0671565282766	8112.666666666667	220.0	10.0	24200.0	24190.0	PA14_06890-PA14_06900-PA14_06920-PA14_06930
PA14_55240	46		30.4650951458127	18984.64285714286	18360.0	3250.0	35310.0	32060.0
PA14_31090	38		4.957154255009891	163.07692307692307	165.0	10.0	380.0	370.0	PA14_31100-PA14_31090-PA14_31080-PA14_31070-PA14_31060-PA14_31050
PA14_03390	59		54.2734686500063	18310.29160739687	18730.0	10.0	36630.0	36620.0	PA14_03400-PA14_03390
PA14_54970	50		70.3472412303687	2372.794117647059	70.0	10.0	19760.0	19750.0	PA14_54980-PA14_54970
PA14_55040	50		18.95546956142215	2372.794117647059	70.0	10.0	19760.0	19750.0	PA14_55000-PA14_55020-PA14_55030-PA14_55040
PA14_03320	60		360.3938268835441	26.666666666666668	20.0	10.0	60.0	50.0	PA14_03340-PA14_03330-PA14_03320
PA14_03400	20		27.1813641743557	11866.0	1970.0	10.0	34600.0	34590.0	PA14_03400-PA14_03390
PA14_04830	32		64.7834588252176	20677.333333333332	21280.0	5330.0	36050.0	30720.0
PA14_15470	41	merP	89.9345745691422	20.476190476190474	20.0	5.0	45.0	40.0
PA14_59520	57		20.500817996764948	59.111111111111114	50.0	10.0	140.0	130.0	PA14_59520-PA14_59530
PA14_38000	20		24.01060846877545	11866.0	1970.0	10.0	34600.0	34590.0
PA14_60080	52		1235.77493481252	342.54545454545456	380.0	10.0	950.0	940.0	PA14_60070-PA14_60080
PA14_14550	49		1088.171697764895	21542.0	29930.0	10.0	34980.0	34970.0	PA14_14540-PA14_14550
PA14_54930	50		198.309537916946	2372.794117647059	70.0	10.0	19760.0	19750.0
PA14_55090	35		182.30835754723302	10064.4	3545.0	10.0	25046.0	25036.0	PA14_55080-PA14_55090
PA14_59150	36		151.566211447818	137.77777777777777	140.0	10.0	350.0	340.0	PA14_59130-PA14_59140-PA14_59150
PA14_23420	19		6503.376630849265	26.666666666666668	20.0	10.0	60.0	50.0	PA14_23420-PA14_23430
PA14_33340	40		575.9292285800045	8849.444444444445	475.0	10.0	29970.0	29960.0	PA14_33350-PA14_33340
PA14_03310	60		172.34574833322603	26.666666666666668	20.0	10.0	60.0	50.0
PA14_59210	71		65.58925861590708	146.11111111111111	115.0	10.0	450.0	440.0	PA14_59200-PA14_59210
PA14_31080	38		1.43417024837623	163.07692307692307	165.0	10.0	380.0	370.0	PA14_31100-PA14_31090-PA14_31080-PA14_31070-PA14_31060-PA14_31050
PA14_51200	72		50.874692185171654	15773.333333333334	16090.0	10.0	33280.0	33270.0	PA14_51200-PA14_51190
PA14_49540	64		131.031362030298	11586.0	17925.0	10.0	20000.0	19990.0	PA14_49530-PA14_49540
PA14_28360	14		148.49551331762	20748.214285714286	25895.0	410.0	36500.0	36090.0
PA14_48490	54		24.857061229615248	13803.333333333334	10450.0	10.0	34070.0	34060.0	PA14_48490-PA14_48470-PA14_48460-PA14_48450
PA14_60030	2		1064.65009067983	288.6666666666667	400.0	10.0	840.0	830.0
PA14_14300	59		38.276867203101546	18310.29160739687	18730.0	10.0	36630.0	36620.0	PA14_14310-PA14_14300
PA14_15360	10		716.010849087043	84.0	100.0	10.0	180.0	170.0
PA14_59100	36		109.97371398740799	137.77777777777777	140.0	10.0	350.0	340.0	PA14_59000-PA14_59010-PA14_59020-PA14_59030-PA14_59050-PA14_59060-PA14_59070-PA14_59090-PA14_59100-PA14_59110-PA14_59120
PA14_15590	45		2194.6522765229	83.80952380952381	30.0	10.0	260.0	250.0	PA14_15590-PA14_15600
PA14_22500	5		29.93365272239875	9112.777777777777	8155.0	10.0	33410.0	33400.0
PA14_35760	66		579.4331683525945	16.666666666666668	15.0	10.0	30.0	20.0
PA14_23350	23	orfA	831.883539797222	12841.666666666666	12840.0	10.0	25680.0	25670.0
PA14_56970	32		42.056495655065795	20677.333333333332	21280.0	5330.0	36050.0	30720.0	PA14_56980-PA14_56970
PA14_48230	25		0.0	11725.555555555555	12255.0	10.0	24070.0	24060.0
PA14_13210	24		15.7557534516906	15890.666666666666	15040.0	10.0	32210.0	32200.0
PA14_10970	29		10.198431684893102	20173.333333333332	30820.0	10.0	32840.0	32830.0	PA14_10970-PA14_10960
PA14_33200	47		6.84192847108225	20346.0	22350.0	70.0	33790.0	33720.0	PA14_33190-PA14_33200-PA14_33220
PA14_28800	18		483.33200676036	37.77777777777778	30.0	10.0	100.0	90.0
PA14_46530	26		149.37469043177552	12506.285714285714	17180.0	10.0	30073.0	30063.0
PA14_03330	60		138.922179096108	26.666666666666668	20.0	10.0	60.0	50.0	PA14_03340-PA14_03330-PA14_03320
PA14_49520	49	pyoS3A	1463.2690609984002	21542.0	29930.0	10.0	34980.0	34970.0	pyoS3A-pyoS3I
PA14_35930	28		1.959997625680625	13005.333333333334	10040.0	10.0	27780.0	27770.0	PA14_35930-PA14_35920
PA14_28870	18		130.6992184539605	37.77777777777778	30.0	10.0	100.0	90.0	PA14_28850-PA14_28870
PA14_13860	59		12.607176658081848	18310.29160739687	18730.0	10.0	36630.0	36620.0
PA14_10070	16		13.8219660426758	7349.523809523809	40.0	10.0	25680.0	25670.0	PA14_10080-PA14_10070-PA14_10050
PA14_28970	37		10.84513230157575	19063.333333333332	20475.0	10.0	32470.0	32460.0	PA14_28970-PA14_28980
PA14_22210	7		24.9485289055011	9921.42857142857	65.0	10.0	34500.0	34490.0	PA14_22220-PA14_22210
PA14_35700	69		123.472591314776	6941.071428571428	4125.0	10.0	23060.0	23050.0
PA14_01220	50		133.813079316552	2372.794117647059	70.0	10.0	19760.0	19750.0	PA14_01160-PA14_01170-PA14_01180-PA14_01190-PA14_01200-PA14_01220-PA14_01230
PA14_59820	48		43.23537659212055	1519.047619047619	540.0	10.0	4910.0	4900.0	PA14_59820-PA14_59830
PA14_15450	41	merD	29.471076191857605	20.476190476190474	20.0	5.0	45.0	40.0	merA-merD-merE-PA14_15435
PA14_28470	58		44.9571389861053	21248.0	28200.0	280.0	33010.0	32730.0
PA14_59480	57		75.38237776516354	59.111111111111114	50.0	10.0	140.0	130.0	PA14_59480-PA14_59490-PA14_59500-PA14_59510
PA14_46460	63		488.4864314201885	7166.666666666667	10740.0	10.0	10750.0	10740.0
PA14_14420	54		34.9081256705593	13803.333333333334	10450.0	10.0	34070.0	34060.0
PA14_63420	59		14.165679977717499	18310.29160739687	18730.0	10.0	36630.0	36620.0
PA14_69540	64		29.79018216602475	11586.0	17925.0	10.0	20000.0	19990.0	PA14_69550-PA14_69540-PA14_69520
PA14_28250	24		330.9172270473965	15890.666666666666	15040.0	10.0	32210.0	32200.0
PA14_50000	3		102.800917546195	20782.666666666668	21760.0	1950.0	33590.0	31640.0
PA14_35810	8		1268.0526168461652	44.0	55.0	10.0	80.0	70.0	tnpS-PA14_35810-PA14_35800
PA14_30910	38		33.94180816195955	163.07692307692307	165.0	10.0	380.0	370.0	PA14_30910-PA14_30900
PA14_03290	15		330.41342338664447	17714.0	25555.0	10.0	29530.0	29520.0	PA14_03290-PA14_03300
PA14_32840	39		77.7316265364887	14673.333333333334	12320.0	9690.0	22010.0	12320.0	PA14_32840-PA14_32830
PA14_69370	9	algP	3571.7563780481196	19088.928571428572	20235.0	980.0	34180.0	33200.0
PA14_64260	42		0.0	20760.0	20935.0	10.0	32920.0	32910.0	PA14_64260-PA14_64270
PA14_33330	40		592.3220625558586	8849.444444444445	475.0	10.0	29970.0	29960.0	PA14_33330-PA14_33320-PA14_33310-PA14_33300
PA14_10080	16		10.796293067832398	7349.523809523809	40.0	10.0	25680.0	25670.0	PA14_10080-PA14_10070-PA14_10050
PA14_15435	41		105.64499635739	20.476190476190474	20.0	5.0	45.0	40.0	merA-merD-merE-PA14_15435
PA14_40740	56		147.09810737558797	16954.0	20600.0	10.0	32920.0	32910.0	PA14_40730-PA14_40740
PA14_24360	59		87.32790260038729	18310.29160739687	18730.0	10.0	36630.0	36620.0
PA14_59700	1		28.25420684956355	186.07142857142858	185.0	10.0	460.0	450.0	PA14_59640-PA14_59650-PA14_59660-PA14_59670-PA14_59680-PA14_59690-PA14_59700
PA14_36940	33		13.3521039774191	13310.444444444445	14890.0	80.0	34690.0	34610.0	PA14_36930-PA14_36940
PA14_59410	57		35.455311745229395	59.111111111111114	50.0	10.0	140.0	130.0
PA14_10400	42		1.0824700782642802	20760.0	20935.0	10.0	32920.0	32910.0
PA14_22120	43		118.5006478151455	66.54545454545455	50.0	10.0	190.0	180.0	PA14_22130-PA14_22120
PA14_54860	35		76.8235805447293	10064.4	3545.0	10.0	25046.0	25036.0
PA14_59130	36		95.12024764805525	137.77777777777777	140.0	10.0	350.0	340.0	PA14_59130-PA14_59140-PA14_59150
PA14_22140	43		31.848593338964207	66.54545454545455	50.0	10.0	190.0	180.0
PA14_59760	65	cupD5	29.4708336953543	23.333333333333332	20.0	10.0	50.0	40.0	cupD4-cupD5
PA14_59845	55		385.6654927867855	173.4090909090909	170.0	5.0	410.0	405.0
PA14_49860	59		55.49282585479581	18310.29160739687	18730.0	10.0	36630.0	36620.0
PA14_59680	44		7.58328595512065	3486.0	805.0	10.0	8380.0	8370.0	PA14_59640-PA14_59650-PA14_59660-PA14_59670-PA14_59680-PA14_59690-PA14_59700
PA14_60020	55		143.9319335131005	173.4090909090909	170.0	5.0	410.0	405.0	PA14_59980-PA14_59990-PA14_60000-PA14_60010-PA14_60020
PA14_22110	43		35.87011177191471	66.54545454545455	50.0	10.0	190.0	180.0
PA14_31060	0		649.6397375836	996.0	25.0	10.0	2480.0	2470.0	PA14_31100-PA14_31090-PA14_31080-PA14_31070-PA14_31060-PA14_31050
PA14_15580	45		2659.6119058902996	83.80952380952381	30.0	10.0	260.0	250.0
PA14_10980	29		53.42311684984375	20173.333333333332	30820.0	10.0	32840.0	32830.0
PA14_58990	36		57.79893240510735	137.77777777777777	140.0	10.0	350.0	340.0	PA14_58910-PA14_58920-PA14_58930-PA14_58940-PA14_58950-PA14_58960-PA14_58970-PA14_58980-PA14_58990
PA14_15160	46		35.22796047174505	18984.64285714286	18360.0	3250.0	35310.0	32060.0	PA14_15200-PA14_15190-PA14_15180-PA14_15160
PA14_27675	11		46.2486141688661	2744.4444444444443	37.5	5.0	12280.0	12275.0	PA14_27680-PA14_27675
PA14_61410	47		88.40412149522234	20346.0	22350.0	70.0	33790.0	33720.0
PA14_00410	58		99.97270541033325	21248.0	28200.0	280.0	33010.0	32730.0	PA14_00400-PA14_00410
PA14_63440	67		15.177028895848348	13026.666666666666	13025.0	10.0	26050.0	26040.0
PA14_35970	25		15.0941315803339	11725.555555555555	12255.0	10.0	24070.0	24060.0	PA14_35990-PA14_35980-PA14_35970-PA14_35950
PA14_31030	0		152.50467187007598	996.0	25.0	10.0	2480.0	2470.0	PA14_31040-PA14_31030-PA14_31010-PA14_31000-PA14_30990-PA14_30980
PA14_35880	31		96.71758813214684	400.0	80.0	10.0	1310.0	1300.0	PA14_35860-PA14_35880
PA14_59580	52		617.7188332742314	342.54545454545456	380.0	10.0	950.0	940.0	PA14_59560-PA14_59570-PA14_59580
PA14_00520	59		25.7697327169553	18310.29160739687	18730.0	10.0	36630.0	36620.0
PA14_59860	48		6.38623344175773	1519.047619047619	540.0	10.0	4910.0	4900.0	PA14_59860-PA14_59870-PA14_59880-PA14_59890-PA14_59900-PA14_59910-PA14_59920-PA14_59930-PA14_59940-PA14_59950-PA14_59960
PA14_59850	48		20.7124784353876	1519.047619047619	540.0	10.0	4910.0	4900.0
PA14_08110	49		38.94374985103535	21542.0	29930.0	10.0	34980.0	34970.0	PA14_08070-PA14_08090-PA14_08100-PA14_08110
PA14_22220	43		16.2338655396223	66.54545454545455	50.0	10.0	190.0	180.0	PA14_22220-PA14_22210
PA14_20600	5		231.903313959244	9112.777777777777	8155.0	10.0	33410.0	33400.0
PA14_51570	44		383.54477407414845	3486.0	805.0	10.0	8380.0	8370.0
PA14_54960	50		51.563315763538746	2372.794117647059	70.0	10.0	19760.0	19750.0	PA14_54960-PA14_54950
PA14_59280	48	pilP2	9.720269127941599	1519.047619047619	540.0	10.0	4910.0	4900.0	pilL2-pilN2-pilO2-pilP2-pilQ2-pilR2-pilS2-pilT2-pilV2-pilM2
PA14_46550	26		308.4406225390885	12506.285714285714	17180.0	10.0	30073.0	30063.0
PA14_30960	46		32.23709127384595	18984.64285714286	18360.0	3250.0	35310.0	32060.0	PA14_30960-PA14_30950-PA14_30940-PA14_30930
PA14_20520	39		349.859373576817	14673.333333333334	12320.0	9690.0	22010.0	12320.0	PA14_20510-PA14_20520-PA14_20530
PA14_59390	59		264.49985605596055	18310.29160739687	18730.0	10.0	36630.0	36620.0
PA14_59720	25	cupD2	8.89510617558004	11725.555555555555	12255.0	10.0	24070.0	24060.0
PA14_33980	24		39.61092497767985	15890.666666666666	15040.0	10.0	32210.0	32200.0	PA14_34070-PA14_34050-PA14_34030-PA14_34020-PA14_34010-PA14_34000-PA14_33990-PA14_33980-PA14_33970-PA14_33960-PA14_33940
PA14_23410	19	orfJ	1103.5871232869001	26.666666666666668	20.0	10.0	60.0	50.0
PA14_59070	36		203.12086505083948	137.77777777777777	140.0	10.0	350.0	340.0	PA14_59000-PA14_59010-PA14_59020-PA14_59030-PA14_59050-PA14_59060-PA14_59070-PA14_59090-PA14_59100-PA14_59110-PA14_59120
PA14_18070	59		39.32787944876985	18310.29160739687	18730.0	10.0	36630.0	36620.0
PA14_27660	11		4.509763666944335	2744.4444444444443	37.5	5.0	12280.0	12275.0	PA14_27660-PA14_27650
PA14_54940	50		190.447066914304	2372.794117647059	70.0	10.0	19760.0	19750.0
PA14_31180	38		46.1185369768412	163.07692307692307	165.0	10.0	380.0	370.0
PA14_53450	42		130.0981071908825	20760.0	20935.0	10.0	32920.0	32910.0	PA14_53450-PA14_53470-pta
PA14_59170	52		188.8193336982695	342.54545454545456	380.0	10.0	950.0	940.0
PA14_51540	35		182.14157230621748	10064.4	3545.0	10.0	25046.0	25036.0
PA14_54070	59		63.77144270157524	18310.29160739687	18730.0	10.0	36630.0	36620.0	PA14_54070-PA14_54050
PA14_55030	50		22.146490649959752	2372.794117647059	70.0	10.0	19760.0	19750.0	PA14_55000-PA14_55020-PA14_55030-PA14_55040
PA14_15490	10		24.940140827375398	84.0	100.0	10.0	180.0	170.0	PA14_15490-PA14_15500
PA14_31220	27		9.463558336133143	6997.142857142857	65.0	10.0	27920.0	27910.0	PA14_31230-PA14_31220
PA14_04710	72		111.0254202567765	15773.333333333334	16090.0	10.0	33280.0	33270.0
PA14_46590	51		101.422164775136	652.0	30.0	10.0	1930.0	1920.0	PA14_46570-PA14_46580-PA14_46590-PA14_46600
PA14_59770	65	rcsB	244.229187234765	23.333333333333332	20.0	10.0	50.0	40.0	PA14_59800-pvrR-rcsC-rcsB
PA14_14320	13		18.2687765960779	20116.666666666668	18605.0	10.0	36220.0	36210.0
PA14_31270	34		61.129022565225355	167.61904761904762	250.0	10.0	310.0	300.0	PA14_31280-PA14_31270
PA14_16110	73		153.15860043273102	17038.0	14375.0	10.0	34810.0	34800.0
PA14_15600	45		891.5518870634685	83.80952380952381	30.0	10.0	260.0	250.0	PA14_15590-PA14_15600
PA14_33300	40		355.9463219626615	8849.444444444445	475.0	10.0	29970.0	29960.0	PA14_33330-PA14_33320-PA14_33310-PA14_33300
PA14_28840	18		2698.7093239773103	37.77777777777778	30.0	10.0	100.0	90.0	PA14_28820-PA14_28830-PA14_28840
PA14_59270	36	pilO2	44.0614390511342	137.77777777777777	140.0	10.0	350.0	340.0	pilL2-pilN2-pilO2-pilP2-pilQ2-pilR2-pilS2-pilT2-pilV2-pilM2
PA14_61180	7		17.58437224607905	9921.42857142857	65.0	10.0	34500.0	34490.0
PA14_22250	7		22.5645385827479	9921.42857142857	65.0	10.0	34500.0	34490.0	PA14_22260-PA14_22250
PA14_13200	5		66.12974214014775	9112.777777777777	8155.0	10.0	33410.0	33400.0
PA14_49480	69		992.365913646954	6941.071428571428	4125.0	10.0	23060.0	23050.0
PA14_60010	25		13.44085042476615	11725.555555555555	12255.0	10.0	24070.0	24060.0	PA14_59980-PA14_59990-PA14_60000-PA14_60010-PA14_60020
PA14_15650	30		124.1056878989085	23.333333333333332	25.0	10.0	40.0	30.0
PA14_35710	63		260.562029908558	7166.666666666667	10740.0	10.0	10750.0	10740.0	PA14_35720-PA14_35710
PA14_53100	59		13.59158590554005	18310.29160739687	18730.0	10.0	36630.0	36620.0	PA14_53090-PA14_53100-PA14_53110
PA14_31050	0		822.835851975226	996.0	25.0	10.0	2480.0	2470.0	PA14_31100-PA14_31090-PA14_31080-PA14_31070-PA14_31060-PA14_31050
PA14_05120	3		46.87292477238985	20782.666666666668	21760.0	1950.0	33590.0	31640.0
PA14_54910	50		64.83778698787364	2372.794117647059	70.0	10.0	19760.0	19750.0	PA14_54920-PA14_54910
PA14_30890	68		0.0	8112.666666666667	220.0	10.0	24200.0	24190.0
PA14_33320	40		408.5972114435584	8849.444444444445	475.0	10.0	29970.0	29960.0	PA14_33330-PA14_33320-PA14_33310-PA14_33300
PA14_53570	29		87.6262333545	20173.333333333332	30820.0	10.0	32840.0	32830.0
PA14_51950	3		124.87751494491701	20782.666666666668	21760.0	1950.0	33590.0	31640.0
PA14_49510	69	pyoS3I	930.7028212992141	6941.071428571428	4125.0	10.0	23060.0	23050.0	pyoS3A-pyoS3I
PA14_60100	52	dtd	587.141950475341	342.54545454545456	380.0	10.0	950.0	940.0	dcd2-PA14_60110-dtd
PA14_67900	62		142.99459645579498	19509.04761904762	20780.0	895.0	36470.0	35575.0	hisB-hisH-PA14_67900-hisA-hisF1
PA14_59660	55		17.373799342614	173.4090909090909	170.0	5.0	410.0	405.0	PA14_59640-PA14_59650-PA14_59660-PA14_59670-PA14_59680-PA14_59690-PA14_59700
PA14_60110	52		869.2710604807005	342.54545454545456	380.0	10.0	950.0	940.0	dcd2-PA14_60110-dtd
PA14_51560	29		236.6788604202195	20173.333333333332	30820.0	10.0	32840.0	32830.0
PA14_22880	53		32.728732496919704	21666.0	20815.0	4370.0	36490.0	32120.0
PA14_60000	55		88.1110731250902	173.4090909090909	170.0	5.0	410.0	405.0	PA14_59980-PA14_59990-PA14_60000-PA14_60010-PA14_60020
PA14_60090	52		334.4425344548905	342.54545454545456	380.0	10.0	950.0	940.0
PA14_59440	57		70.69512053566531	59.111111111111114	50.0	10.0	140.0	130.0
PA14_32820	15		154.230320123318	17714.0	25555.0	10.0	29530.0	29520.0
PA14_48460	54		27.629973739651852	13803.333333333334	10450.0	10.0	34070.0	34060.0	PA14_48490-PA14_48470-PA14_48460-PA14_48450
PA14_33350	40		235.68831412783453	8849.444444444445	475.0	10.0	29970.0	29960.0	PA14_33350-PA14_33340
PA14_59830	55		168.736088911879	173.4090909090909	170.0	5.0	410.0	405.0	PA14_59820-PA14_59830
PA14_28230	17		20.468018644602502	19938.0	20705.0	5630.0	33690.0	28060.0
PA14_30900	38		13.591703652955651	163.07692307692307	165.0	10.0	380.0	370.0	PA14_30910-PA14_30900
PA14_59650	1		18.1868850742783	186.07142857142858	185.0	10.0	460.0	450.0	PA14_59640-PA14_59650-PA14_59660-PA14_59670-PA14_59680-PA14_59690-PA14_59700
PA14_15445	41	merE	25.673363584829453	20.476190476190474	20.0	5.0	45.0	40.0	merA-merD-merE-PA14_15435
PA14_20530	40		138.401025672056	8849.444444444445	475.0	10.0	29970.0	29960.0	PA14_20510-PA14_20520-PA14_20530
PA14_59290	71	pilQ2	39.634250672744805	146.11111111111111	115.0	10.0	450.0	440.0	pilL2-pilN2-pilO2-pilP2-pilQ2-pilR2-pilS2-pilT2-pilV2-pilM2
PA14_28770	18		577.5295859890505	37.77777777777778	30.0	10.0	100.0	90.0
PA14_59160	71		29.719565969330308	146.11111111111111	115.0	10.0	450.0	440.0
PA14_19930	46		16.89241381524865	18984.64285714286	18360.0	3250.0	35310.0	32060.0	PA14_19950-PA14_19940-PA14_19930
PA14_22600	3		37.208695163331846	20782.666666666668	21760.0	1950.0	33590.0	31640.0	PA14_22590-PA14_22600
PA14_48470	54		13.5967109361264	13803.333333333334	10450.0	10.0	34070.0	34060.0	PA14_48490-PA14_48470-PA14_48460-PA14_48450
PA14_31100	68		6.47877331074627	8112.666666666667	220.0	10.0	24200.0	24190.0	PA14_31100-PA14_31090-PA14_31080-PA14_31070-PA14_31060-PA14_31050
PA14_28580	0		47.3283740072428	996.0	25.0	10.0	2480.0	2470.0	PA14_28580-PA14_28590
PA14_27690	11		5.84143211067671	2744.4444444444443	37.5	5.0	12280.0	12275.0	PA14_27700-PA14_27690
PA14_40750	56		89.79590323902525	16954.0	20600.0	10.0	32920.0	32910.0
PA14_15560	45		118.149789277568	83.80952380952381	30.0	10.0	260.0	250.0
PA14_59690	55		78.45606446176356	173.4090909090909	170.0	5.0	410.0	405.0	PA14_59640-PA14_59650-PA14_59660-PA14_59670-PA14_59680-PA14_59690-PA14_59700
PA14_58960	27		26.08371189163115	6997.142857142857	65.0	10.0	27920.0	27910.0	PA14_58910-PA14_58920-PA14_58930-PA14_58940-PA14_58950-PA14_58960-PA14_58970-PA14_58980-PA14_58990
PA14_10960	29		19.670722923656353	20173.333333333332	30820.0	10.0	32840.0	32830.0	PA14_10970-PA14_10960
PA14_59430	57		74.12106609764962	59.111111111111114	50.0	10.0	140.0	130.0
PA14_15530	10		18.77026917043785	84.0	100.0	10.0	180.0	170.0	trbJ-PA14_15530-PA14_15540
PA14_35990	25		10.0109878638402	11725.555555555555	12255.0	10.0	24070.0	24060.0	PA14_35990-PA14_35980-PA14_35970-PA14_35950
PA14_30930	38		2.7230776380327946	163.07692307692307	165.0	10.0	380.0	370.0	PA14_30960-PA14_30950-PA14_30940-PA14_30930
PA14_36010	20		89.73542974142251	11866.0	1970.0	10.0	34600.0	34590.0	PA14_36030-PA14_36020-PA14_36010
PA14_31130	32		6.193604092005925	20677.333333333332	21280.0	5330.0	36050.0	30720.0	PA14_31130-PA14_31110
PA14_40820	58		54.23590407292336	21248.0	28200.0	280.0	33010.0	32730.0
PA14_39910	11	phzE2	0.0	2744.4444444444443	37.5	5.0	12280.0	12275.0	phzB2-phzC2-phzD2-phzE2-phzF2-phzG2
PA14_59240	71	pilL2	37.605260329071896	146.11111111111111	115.0	10.0	450.0	440.0	pilL2-pilN2-pilO2-pilP2-pilQ2-pilR2-pilS2-pilT2-pilV2-pilM2
PA14_39925	59	phzD2	0.0	18310.29160739687	18730.0	10.0	36630.0	36620.0	phzB2-phzC2-phzD2-phzE2-phzF2-phzG2
PA14_20060	33		32.2181927361744	13310.444444444445	14890.0	80.0	34690.0	34610.0
PA14_23430	19		3748.7202434365454	26.666666666666668	20.0	10.0	60.0	50.0	PA14_23420-PA14_23430
PA14_54900	50		125.96281773504151	2372.794117647059	70.0	10.0	19760.0	19750.0
PA14_59750	65	cupD4	25.07773772909255	23.333333333333332	20.0	10.0	50.0	40.0	cupD4-cupD5
PA14_31250	38		1.425017693468675	163.07692307692307	165.0	10.0	380.0	370.0
PA14_59710	52	cupD1	71.0587721468898	342.54545454545456	380.0	10.0	950.0	940.0
PA14_59970	52		344.436484756295	342.54545454545456	380.0	10.0	950.0	940.0
PA14_03340	60		184.421715659756	26.666666666666668	20.0	10.0	60.0	50.0	PA14_03340-PA14_03330-PA14_03320
PA14_59310	36	pilR2	34.7727201947179	137.77777777777777	140.0	10.0	350.0	340.0	pilL2-pilN2-pilO2-pilP2-pilQ2-pilR2-pilS2-pilT2-pilV2-pilM2
PA14_58760	69	pilC	1437.1796812694201	6941.071428571428	4125.0	10.0	23060.0	23050.0	pilC-pilD-coaE-PA14_58790
PA14_30870	38		8.64948463186984	163.07692307692307	165.0	10.0	380.0	370.0	PA14_30880-PA14_30870-PA14_30860-PA14_30850
PA14_59940	55		211.6024204682695	173.4090909090909	170.0	5.0	410.0	405.0	PA14_59860-PA14_59870-PA14_59880-PA14_59890-PA14_59900-PA14_59910-PA14_59920-PA14_59930-PA14_59940-PA14_59950-PA14_59960
PA14_13920	37		9.125470784862884	19063.333333333332	20475.0	10.0	32470.0	32460.0
PA14_13970	61		54.25816526220464	19248.571428571428	28640.0	10.0	36270.0	36260.0	PA14_13970-PA14_13960
PA14_16510	62		1020.9267354835449	19509.04761904762	20780.0	895.0	36470.0	35575.0
PA14_35720	63		332.647655551913	7166.666666666667	10740.0	10.0	10750.0	10740.0	PA14_35720-PA14_35710
PA14_60040	55		155.336359446232	173.4090909090909	170.0	5.0	410.0	405.0	PA14_60040-PA14_60050
PA14_31230	59		11.855174090635149	18310.29160739687	18730.0	10.0	36630.0	36620.0	PA14_31230-PA14_31220
PA14_59090	36		111.005185786272	137.77777777777777	140.0	10.0	350.0	340.0	PA14_59000-PA14_59010-PA14_59020-PA14_59030-PA14_59050-PA14_59060-PA14_59070-PA14_59090-PA14_59100-PA14_59110-PA14_59120
PA14_28460	56		184.6180795934685	16954.0	20600.0	10.0	32920.0	32910.0
PA14_59600	2		47.5886102304583	288.6666666666667	400.0	10.0	840.0	830.0
PA14_59640	55		23.4802806439048	173.4090909090909	170.0	5.0	410.0	405.0	PA14_59640-PA14_59650-PA14_59660-PA14_59670-PA14_59680-PA14_59690-PA14_59700
PA14_69520	64		691.1638439233038	11586.0	17925.0	10.0	20000.0	19990.0	PA14_69550-PA14_69540-PA14_69520
PA14_59840	55		1518.1115880562547	173.4090909090909	170.0	5.0	410.0	405.0
PA14_59780	65	rcsC	785.5681340061805	23.333333333333332	20.0	10.0	50.0	40.0	PA14_59800-pvrR-rcsC-rcsB
PA14_30690	5		213.7076782437095	9112.777777777777	8155.0	10.0	33410.0	33400.0
PA14_25560	62	rne	3974.42471890253	19509.04761904762	20780.0	895.0	36470.0	35575.0
PA14_03285	70		298.5393810484145	18.333333333333332	17.5	5.0	35.0	30.0	PA14_03270-PA14_03285
PA14_22100	43		23.312334691297693	66.54545454545455	50.0	10.0	190.0	180.0
PA14_15350	45		966.256522186877	83.80952380952381	30.0	10.0	260.0	250.0
PA14_54890	50		233.804441787791	2372.794117647059	70.0	10.0	19760.0	19750.0	PA14_54890-PA14_54880
PA14_01130	22		87.0377727537153	8649.52380952381	7380.0	30.0	26250.0	26220.0	PA14_01140-PA14_01130-PA14_01120
PA14_41300	73		40.43888506276055	17038.0	14375.0	10.0	34810.0	34800.0
PA14_59590	2		225.35743314748402	288.6666666666667	400.0	10.0	840.0	830.0
PA14_30980	34		214.369422549658	167.61904761904762	250.0	10.0	310.0	300.0	PA14_31040-PA14_31030-PA14_31010-PA14_31000-PA14_30990-PA14_30980
PA14_71400	59		10.06486846285695	18310.29160739687	18730.0	10.0	36630.0	36620.0	PA14_71410-PA14_71400
PA14_51580	25		15.9843568579874	11725.555555555555	12255.0	10.0	24070.0	24060.0
PA14_30950	59		4.66930564572001	18310.29160739687	18730.0	10.0	36630.0	36620.0	PA14_30960-PA14_30950-PA14_30940-PA14_30930
PA14_35770	66		644.957044044038	16.666666666666668	15.0	10.0	30.0	20.0
PA14_22510	59		11.3462507427917	18310.29160739687	18730.0	10.0	36630.0	36620.0
PA14_59880	1		15.0414440813527	186.07142857142858	185.0	10.0	460.0	450.0	PA14_59860-PA14_59870-PA14_59880-PA14_59890-PA14_59900-PA14_59910-PA14_59920-PA14_59930-PA14_59940-PA14_59950-PA14_59960
