	module id	gene name	median expression	mean pairwise dist	median pairwise dist	min pairwise dist	max pairwise dist	range pairwise dist	operon_name
PA14_59640	11		27.495492570026748	427.7922077922078	370.0	10.0	1090.0	1080.0	PA14_59640-PA14_59650-PA14_59660-PA14_59670-PA14_59680-PA14_59690-PA14_59700
PA14_43250	36		56.8682695975634	14603.333333333334	12995.0	10.0	39890.0	39880.0
PA14_46560	35		11.742797459765999	10939.545454545454	10040.0	10.0	36430.0	36420.0
PA14_31260	35		4.402924883637246	10939.545454545454	10040.0	10.0	36430.0	36420.0
PA14_61110	15		44.35118920704305	27600.809523809523	24515.0	150.0	72420.0	72270.0	PA14_61150-PA14_61140-PA14_61130-PA14_61120-PA14_61110
PA14_59320	11	pilS2	38.53044524108395	427.7922077922078	370.0	10.0	1090.0	1080.0	pilL2-pilN2-pilO2-pilP2-pilQ2-pilR2-pilS2-pilT2-pilV2-pilM2
PA14_60130	22		421.02150874372	486.53846153846155	460.0	5.0	1220.0	1215.0	PA14_60130-PA14_60140
PA14_46590	29		106.241692795887	3764.6666666666665	1860.0	10.0	15680.0	15670.0	PA14_46570-PA14_46580-PA14_46590-PA14_46600
PA14_35930	13		4.556381963846295	21014.375	18915.0	10.0	61000.0	60990.0	PA14_35930-PA14_35920
PA14_22160	33		11.86870805920605	8740.190476190477	115.0	10.0	45630.0	45620.0
PA14_59240	11	pilL2	39.096143276310755	427.7922077922078	370.0	10.0	1090.0	1080.0	pilL2-pilN2-pilO2-pilP2-pilQ2-pilR2-pilS2-pilT2-pilV2-pilM2
PA14_39880	16	phzG2	201.259008068517	26922.012012012012	23935.0	10.0	68830.0	68820.0	phzB2-phzC2-phzD2-phzE2-phzF2-phzG2
PA14_31060	25		606.926460021511	40.0	25.0	10.0	90.0	80.0	PA14_31100-PA14_31090-PA14_31080-PA14_31070-PA14_31060-PA14_31050
PA14_49480	28		922.3278838059559	16129.70588235294	15605.0	10.0	38240.0	38230.0
PA14_15630	27		78.64029601066605	20392.197802197803	12310.0	10.0	53940.0	53930.0	PA14_15620-PA14_15630
PA14_22270	33		497.86665184344304	8740.190476190477	115.0	10.0	45630.0	45620.0
PA14_04350	20		65.729593751435	16997.875	13987.5	10.0	54550.0	54540.0	PA14_04330-PA14_04340-PA14_04350
PA14_60240	16		29.988678550177607	26922.012012012012	23935.0	10.0	68830.0	68820.0	PA14_60240-pilS-pilR
PA14_36940	6		13.721575769645401	19600.46783625731	17670.0	30.0	54330.0	54300.0	PA14_36930-PA14_36940
PA14_54960	18		49.0970070722322	18430.0395256917	120.0	5.0	51840.0	51835.0	PA14_54960-PA14_54950
PA14_13210	36		19.12756710160805	14603.333333333334	12995.0	10.0	39890.0	39880.0
PA14_30970	25		268.49440864553253	40.0	25.0	10.0	90.0	80.0
PA14_15650	27		102.2225149237835	20392.197802197803	12310.0	10.0	53940.0	53930.0
PA14_63450	34		87.40567288086666	25376.0	14945.0	10.0	55970.0	55960.0
PA14_22180	33		25.210522162380606	8740.190476190477	115.0	10.0	45630.0	45620.0	PA14_22190-PA14_22180
PA14_31250	35		4.93192639458918	10939.545454545454	10040.0	10.0	36430.0	36420.0
PA14_36860	36		13.13133495248325	14603.333333333334	12995.0	10.0	39890.0	39880.0
PA14_59470	37		106.80542993466901	1143.6190476190477	80.0	10.0	8230.0	8220.0
PA14_28980	16		12.028816689545	26922.012012012012	23935.0	10.0	68830.0	68820.0	PA14_28970-PA14_28980
PA14_48490	29		24.778979737096595	3764.6666666666665	1860.0	10.0	15680.0	15670.0	PA14_48490-PA14_48470-PA14_48460-PA14_48450
PA14_54920	18		362.12803382720904	18430.0395256917	120.0	5.0	51840.0	51835.0	PA14_54920-PA14_54910
PA14_67960	6		33.1116411475862	19600.46783625731	17670.0	30.0	54330.0	54300.0	PA14_67940-PA14_67960-PA14_67970
PA14_03166	31		376.654602743657	17898.848484848484	15185.0	10.0	55574.0	55564.0	PA14_03163-PA14_03166
PA14_28800	21		459.6090567667035	17390.733333333334	17730.0	10.0	51917.0	51907.0
PA14_03285	18		274.845715437029	18430.0395256917	120.0	5.0	51840.0	51835.0	PA14_03270-PA14_03285
PA14_31190	7		19.24417796453165	2085.75	170.0	10.0	15750.0	15740.0	PA14_31200-PA14_31190
PA14_22100	33		25.543237167397102	8740.190476190477	115.0	10.0	45630.0	45620.0
PA14_59050	12		46.4019370301298	391.3235294117647	275.0	10.0	1010.0	1000.0	PA14_59000-PA14_59010-PA14_59020-PA14_59030-PA14_59050-PA14_59060-PA14_59070-PA14_59090-PA14_59100-PA14_59110-PA14_59120
PA14_15620	27		15.67567180179885	20392.197802197803	12310.0	10.0	53940.0	53930.0	PA14_15620-PA14_15630
PA14_32840	17		71.62661634835796	16672.402597402597	16010.0	10.0	52555.0	52545.0	PA14_32840-PA14_32830
PA14_22220	33		18.404623229913348	8740.190476190477	115.0	10.0	45630.0	45620.0	PA14_22220-PA14_22210
PA14_23390	28	orfE	1717.2043905774299	16129.70588235294	15605.0	10.0	38240.0	38230.0	orfE-PA14_23400
PA14_22500	20		31.496764688983447	16997.875	13987.5	10.0	54550.0	54540.0
PA14_31160	3		41.0526185078607	5126.222222222223	270.0	10.0	25160.0	25150.0	PA14_31160-PA14_31170
PA14_31100	35		8.50755482161406	10939.545454545454	10040.0	10.0	36430.0	36420.0	PA14_31100-PA14_31090-PA14_31080-PA14_31070-PA14_31060-PA14_31050
PA14_27640	4		19.6515486976405	30.178571428571427	27.5	5.0	70.0	65.0	PA14_27640-PA14_27630
PA14_67900	15		120.87181516284599	27600.809523809523	24515.0	150.0	72420.0	72270.0	hisB-hisH-PA14_67900-hisA-hisF1
PA14_28790	31		48.3756623252275	17898.848484848484	15185.0	10.0	55574.0	55564.0
PA14_60040	22		137.49540563182597	486.53846153846155	460.0	5.0	1220.0	1215.0	PA14_60040-PA14_60050
PA14_58900	20		225.49966757148349	16997.875	13987.5	10.0	54550.0	54540.0	PA14_58890-PA14_58900
PA14_59380	37		199.037290069157	1143.6190476190477	80.0	10.0	8230.0	8220.0
PA14_63440	34		18.582742996786152	25376.0	14945.0	10.0	55970.0	55960.0
PA14_07480	34		1694.58534662307	25376.0	14945.0	10.0	55970.0	55960.0
PA14_67210	19		243.344873823117	11189.333333333334	50.0	10.0	31470.0	31460.0	PA14_67230-PA14_67220-PA14_67210-PA14_67200-PA14_67190-PA14_67180
PA14_39670	13		3.9425627600035047	21014.375	18915.0	10.0	61000.0	60990.0
PA14_55080	21		683.4572945769439	17390.733333333334	17730.0	10.0	51917.0	51907.0	PA14_55080-PA14_55090
PA14_31240	3		272.8425783954085	5126.222222222223	270.0	10.0	25160.0	25150.0
PA14_61380	16		304.269308117788	26922.012012012012	23935.0	10.0	68830.0	68820.0
PA14_22120	33		122.551791614535	8740.190476190477	115.0	10.0	45630.0	45620.0	PA14_22130-PA14_22120
PA14_59800	38	pvrS	338.2783674024045	275.45454545454544	165.0	10.0	970.0	960.0	PA14_59800-pvrR-rcsC-rcsB
PA14_13630	6		30.299575969964394	19600.46783625731	17670.0	30.0	54330.0	54300.0	PA14_13650-PA14_13630
PA14_04830	16		60.3736830651216	26922.012012012012	23935.0	10.0	68830.0	68820.0
PA14_49520	3	pyoS3A	1448.793374428235	5126.222222222223	270.0	10.0	25160.0	25150.0	pyoS3A-pyoS3I
PA14_19930	36		18.476852781290702	14603.333333333334	12995.0	10.0	39890.0	39880.0	PA14_19950-PA14_19940-PA14_19930
