	corr to exoU	gene name	label
PA14_35990	-0.10313669825303023		acc
PA14_35980	-0.0734629328978019		acc
PA14_35970	-0.0982335448770498		acc
PA14_35950	-0.09356283588564247		acc
PA14_35940	-0.0009853555388881028		acc
PA14_35930	-0.05191402617447264		acc
PA14_35920	-0.0035805957082235226		acc
PA14_35900	0.013950526709476023		acc
PA14_35890	0.02449407570779769		acc
PA14_35880	0.10108964167927978		acc
PA14_35860	0.03962200233690226		acc
PA14_35850	0.090325810205958		acc
PA14_35840	0.08691506921150162		acc
PA14_35830	0.12429264935975635	tnpT	acc
PA14_35820	0.09555208656081922	tnpS	acc
PA14_35810	0.14601072215303745		acc
PA14_35800	0.17419006711574714		acc
PA14_35790	0.17406324063766926		acc
PA14_35780	0.19039740610532235		acc
PA14_35770	0.12496528342301598		acc
PA14_35760	0.16247290146689644		acc
PA14_35750	0.18516996696368904		acc
PA14_35740	0.17693085674952352		acc
PA14_35730	-0.0710118613539659		acc
PA14_35720	0.08793619463678007		acc
PA14_35710	0.041354959989767286		acc
PA14_35700	0.14335210356566466		acc
PA14_35690	0.010906873597810358	pslE	core
PA14_35680	0.04493466052912673	pslF	core
PA14_35670	0.03123835068639232	pslG	core
PA14_35650	-0.005128130795444312	pslH	core
PA14_35640	0.015851030217904186	pslI	core
PA14_35630	0.04449677953038535	pslJ	core
PA14_35620	0.12494314048582394	pslK	core
PA14_35600	0.027172382694762118	pslL	core
PA14_35590	0.03593087930949667	pslM	core
PA14_35570	0.0615601495412148	pslN	core
PA14_35550	0.045761142918915865	pslO	core
PA14_35540	-0.018789595079668923	bkdR	core
PA14_35530	-0.0725309553461283	bkdA1	core
PA14_35520	-0.08708989963003216	bkdA2	core
PA14_35500	-0.059619996143226425	bkdB	core
PA14_35490	-0.06747523633228378	lpdV	core
PA14_35470	0.03862947901052522		core
PA14_35460	-0.06032340870919373		core
PA14_35440	-0.002962347214105174	ansA	core
PA14_35430	0.0007722860999340594	pvcA	core
PA14_35420	-0.006638280102844772	pvcB	core
PA14_35400	0.006644819623464955	pvcC	core
PA14_35390	-0.15036919365239446	pvcD	core
PA14_35380	-0.0428437024563087	ptxR	core
PA14_35370	-0.021122412522496203	ptxS	core
PA14_35360	0.007209173801649421		core
PA14_35340	-0.022757493705615826		core
PA14_35330	0.054842266562509984		core
PA14_35320	-0.04883816232411521		core
PA14_35300	-0.03727551910344333		core
PA14_35290	-0.008087989396003905	gnd	core
PA14_35270	-0.00605072822354414		core
PA14_35250	0.05398133568418157		core
PA14_35240	-0.06502411174989249		core
PA14_35230	0.024685255675011945		core
PA14_35210	-0.08970028763091152		core
PA14_35200	-0.006484965328065014		core
PA14_35190	0.07885450898690015	pbpC	core
PA14_35170	0.06743332412993852		core
PA14_35160	0.062029931061162724		core
PA14_35150	0.04832966126198891		core
PA14_35140	-0.033067070012610375		core
PA14_35130	0.05322792950445865	arsR	core
PA14_35110	0.008006832304867229	arsB	core
PA14_35100	0.056593902652482764	arsC	core
PA14_35080	0.015969153781316126		core
PA14_35070	-0.06977764507615537		core
PA14_35060	-0.054817186010518805		core
PA14_35050	-0.06198740775794723		core
PA14_35040	-0.0019186375997143888		core
PA14_35030	-0.07213871858542634		core
PA14_35020	0.006682119308193606		core
PA14_35010	0.02426004545980632		core
PA14_35000	0.03192293425655853		core
PA14_34990	-0.016258933823075004		core
PA14_34970	0.06028920690927308	gcd	core
PA14_34960	0.02664801093637104		core
PA14_34940	0.019752701845756428		core
PA14_34930	-0.06789685396459738		core
PA14_34920	-0.07839529862289489		core
PA14_34900	0.028526367712836263		core
PA14_34880	0.045123601257821284		core
PA14_34870	-0.09630448829763384	chiC	core
PA14_34850	0.048388199133366935		core
PA14_34840	-0.0037706425565181547		core
PA14_34830	-0.055632997937019896		core
PA14_34820	0.05626836276234978		core
PA14_34810	-0.05839382356047019		core
PA14_34800	0.062225386456779275		core
PA14_34790	-0.02027829083661049		core
PA14_34780	-0.02412072649206537		core
PA14_34770	0.008032891786824408		core
PA14_34750	-0.005913240219839255		core
PA14_34740	0.07462046278184639		core
PA14_34730	0.1269647936181957		core
PA14_34720	0.12494521437818963		core
PA14_34710	0.03107479985513035		core
PA14_34700	0.01322661783947579		core
PA14_34690	0.09952975598183524		core
PA14_34680	-0.026303147715015445		core
PA14_34670	-0.022027390989578392		core
PA14_34660	0.0323984206728485	gntR	core
PA14_34640	-0.07142178977772595		core
PA14_34630	-0.0212209267427054	gnuT	core
PA14_34610	-0.03683661309046632		acc
PA14_34600	-0.0002962116180456332		core
PA14_34580	-0.035768728819221864		core
PA14_34550	0.008749126776380931		core
PA14_34540	-0.06855898440112128		core
PA14_34520	-0.029009489354154313		core
PA14_34510	-0.0614796845222504		core
PA14_34500	-0.009121593507224041		core
PA14_34490	0.0167095879380734		core
PA14_34460	0.029711921373918787		core
PA14_34450	0.043325269480648826		core
PA14_34440	0.12145464993445353	mtlR	core
PA14_34420	0.006983073941535638		core
PA14_34410	0.06570571337352774		core
PA14_34390	0.0649486015722476		core
PA14_34370	0.12417663693289176		core
PA14_34360	0.028219223750003488	mtlD	core
PA14_34350	0.06862670146534311	mtlY	core
PA14_34340	0.09776186747224506	mtlZ	core
PA14_34330	0.0884711602637495		core
PA14_34320	0.0257459791245064		core
PA14_34300	-0.05304602880343938		core
PA14_34290	-0.09057823015359218		core
PA14_34280	-0.035862841010008376		core
PA14_34270	-0.00872674868909072		core
PA14_34260	0.1272231795945357		core
PA14_34250	-0.07100056105560784		core
PA14_34230	0.08620539785643172		core
PA14_34210	0.01579711346989977		core
PA14_34200	-0.03099174130518385		core
PA14_34190	-0.1356221478464398	msuD	core
PA14_34180	-0.0003941995337369311	msuE	core
PA14_34170	0.0339764446695025		core
PA14_34150	0.12772082347576608	sfa3	core
PA14_34140	0.059112527125581724	hsiA3	core
PA14_34130	0.0434727426260954	icmF3	core
PA14_34110	0.06682576664684292	dotU3	core
PA14_34100	0.04705947116311274	hsiJ3	core
PA14_34080	0.00925531393744949	lip3	core
PA14_34070	0.06157566359457501	hsiB3	core
PA14_34050	0.11789107837376313	hsiC3	core
PA14_34030	0.015662507454493636	hcp3	core
PA14_34020	-0.031361845542904235	hsiF3	core
PA14_34010	-0.002588473240790426	hsiG3	core
PA14_34000	-0.0025508996234923165	hsiH3	core
PA14_33990	0.030426017809101962	clpV3	core
PA14_33980	0.04337542708433868		acc-module
PA14_33970	0.11033237313154357		acc
PA14_33960	0.09274325611588033	vgrG3	core
PA14_33940	0.1239023161152564		core
PA14_33930	0.020459234427920255		core
PA14_33920	0.0035993324044494134		core
PA14_33910	0.0714099837061078		core
PA14_33900	0.08591689333038888		core
PA14_33890	-0.028723396228648456		core
PA14_33880	-0.11671297910580992		core
PA14_33870	0.04611570119618199		core
PA14_33860	-0.016114700082350997	lldA	core
PA14_33840	0.011793543285158758		core
PA14_33830	0.07139038801229823		core
PA14_33820	-5.563218779673641e-05	pvdQ	core
PA14_33810	0.08101902723295468	pvdA	core
PA14_33800	0.0199900583339704		core
PA14_33780	0.0967699707179314		core
PA14_33770	0.061971842850165285		core
PA14_33760	0.036671210156877104		core
PA14_33750	0.057128509782594414		core
PA14_33740	0.08300051772632776	pvdP	core
PA14_33730	-0.00981396771115082		core
PA14_33720	-0.015408393930958785	pvdN	core
PA14_33710	-0.009226945751589449	pvdO	core
PA14_33700	0.09450135566709897	pvdF	core
PA14_33690	-0.01766864316584695	pvdE	core
PA14_33680	0.029117048165604918	fpvA	core
PA14_33650	0.07672735232992173	pvdD	core
PA14_33630	0.06801214329745392	pvdJ	core
PA14_33610	0.09558746530943188		core
PA14_33600	-0.12284354653752695		core
PA14_33590	-0.12592258271219667		core
PA14_33580	-0.11637806625146738		core
PA14_33570	-0.17675241723066853		core
PA14_33560	-0.15331091296105062		core
PA14_33550	-0.15257822785683392		core
PA14_33540	-0.16106970000772214		core
PA14_33530	-0.15294766383827307		core
PA14_33520	0.0445434486172275		core
PA14_33510	0.0800832506384133		core
PA14_33500	0.15122635033609608	pvdH	core
PA14_33480	0.12987352257694898	sndH	core
PA14_33460	0.07622346052763655		core
PA14_33450	0.03416922601382655	treA	core
PA14_33440	0.026334058166471167		core
PA14_33430	-0.11681106843339527		core
PA14_33420	-0.06185098931219993		core
PA14_33410	-0.056647723763819234		core
PA14_33380	-0.04215392706973179		core
PA14_33370	0.06626848606623369		core
PA14_33360	-0.04162716127506605		acc
PA14_33350	-0.04556504050544273		acc
PA14_33340	-0.013333213234369352		acc
PA14_33330	0.06014587449319968		acc
PA14_33320	0.06875084647932027		acc
PA14_33310	0.07993238354822645		acc
PA14_33300	0.0418577446874213		acc
PA14_33290	0.01878501735306469		core
PA14_33280	0.00618799815338147	pvdL	core
PA14_33270	0.0011989753370054955	pvdG	core
PA14_33260	0.018734100049854898	pvdS	core
PA14_33250	-0.029893313202715908		core
PA14_33240	0.02227427486240483		core
PA14_33230	-0.07413399657665982		core
PA14_33220	-0.03688441118165965		core
PA14_33200	-0.04510602775254607		acc
PA14_33190	-0.0597936835909833		core
PA14_33170	-0.08337190151817557		core
PA14_33160	0.06597168263026024		core
PA14_33150	0.004211798800109853		core
PA14_33130	-0.023999338685471924		core
PA14_33120	0.022391040557177163		core
PA14_33110	0.0286994333817345		core
PA14_33080	0.10970845200963694		core
PA14_33070	0.14730988150271834		core
PA14_33060	-0.030880445633430238		core
PA14_33050	0.04237081592480142		core
PA14_33040	0.06671634712834995	gcvT2	core
PA14_33030	0.056696303942628264	sdaA	core
PA14_33010	0.06877809641743342	glyA2	core
PA14_33000	0.09651984365650396	gcvP2	core
PA14_32970	0.07928479402332049		core
PA14_32950	0.029928306857971		core
PA14_32940	0.002537622990543461		core
PA14_32930	-0.03634554617653691		core
PA14_32890	0.0728978473930725		core
PA14_32880	0.13484398938770484		core
PA14_32860	0.0653402086364615		core
PA14_32850	-0.005643877514075933		acc
PA14_32840	0.1167299751274093		acc-module
PA14_32830	0.06512481656887771		core
PA14_32820	0.01926528320774889		acc
PA14_32810	-0.09453684778690492		acc
PA14_32790	-0.07722197769953508		core
PA14_32780	-0.002308195816717862		core
PA14_32770	-0.001165338620549943		core
PA14_32750	-0.033193929264090115		core
PA14_32740	-0.0272470031924067		core
PA14_32720	0.06054368287605307		core
PA14_32710	0.05334740023974967		core
PA14_32700	0.025637733124953814		core
PA14_32690	0.12430502533560653	gtdA	core
PA14_32670	-0.02410750648177861		core
PA14_32660	-0.01701696852264999		core
PA14_32650	0.03707379548796892		core
PA14_32640	0.01900923074130208		core
PA14_32630	-0.11655208453374075		core
PA14_32610	-0.0944998440490201	dsbG	core
PA14_32600	-0.14474317478324888		core
PA14_32590	-0.06977497129488237		core
PA14_32580	-0.07751651726562721		core
PA14_32570	-0.07896144888205099		core
PA14_32540	-0.03620923979994957		core
PA14_32530	-0.06401444066512177		core
PA14_32520	-0.06206772882840826		core
PA14_32500	0.027363705980596228		core
PA14_32490	0.04433122937856476		core
PA14_32480	0.08627975864670179		core
PA14_32470	0.14748245079794078		core
PA14_32460	0.12267443399465205		core
PA14_32450	0.02344030770363849		core
PA14_32440	0.025233093829910444		core
PA14_32420	0.05423228866573283		core
PA14_32410	-0.006174654204873669	mexT	core
PA14_32400	0.1321836582695677	mexE	core
PA14_32390	0.11454206777636775	mexF	core
PA14_32380	0.03487306389281339	oprN	core
PA14_32370	-0.03180933869039012		core
PA14_32360	-0.015223306969824837		core
PA14_32350	0.04079747909507945		core
PA14_32340	-0.024115446169366853		core
PA14_32330	0.18984802303139908		core
PA14_32310	0.07309668790695849		core
PA14_32290	0.06960477101147501		core
PA14_32300	0.0960395596556434		core
PA14_32280	0.05655928855045536		core
PA14_32270	0.04319478603020844		core
PA14_32250	-0.11782939924753988		core
PA14_32240	-0.03658899941825743	catA	core
PA14_32230	-0.035329516474459366	catC	core
PA14_32220	-0.11527399642625726	catB	core
PA14_32200	0.14332473516883987	catR	core
PA14_32190	-0.014839233833504746		core
PA14_32160	-0.02063711145707101	antA	core
PA14_32150	-0.02620662336281707	antB	core
PA14_32140	-0.03416327218744231	antC	core
PA14_32130	-0.045976384891730636	benD	core
PA14_32110	0.009775040125214336	xylZ	core
PA14_32100	-0.05271187986642012	xylY	core
PA14_32080	0.040975739894425836	xylX	core
PA14_32060	0.08554529465611918	xylS	core
PA14_31990	0.044350638516710915	czcB	core
PA14_31970	-0.06209432214721169	czcC	core
PA14_31960	-0.09517371706699372		core
PA14_31950	-0.15550116018581475		core
PA14_31930	-0.07097096095392699		acc
PA14_31920	-0.07058755468875473		core
PA14_31900	-0.07387749019935873		core
PA14_31890	-0.023153044264736668		core
PA14_31870	-0.003166307676498649		core
PA14_31850	0.060802288236798764		core
PA14_31840	0.05971114061614063		core
PA14_31820	0.14745371196138818		core
PA14_31810	0.044936143625976435	tpx	core
PA14_31800	-0.10999497914523697		core
PA14_31780	0.05464550062176515		core
PA14_31770	0.033922970384377575		core
PA14_31760	0.09520026163848384		core
PA14_31750	-0.015690605225369098		core
PA14_31740	-0.045780361779300976		core
PA14_31730	0.0780442985958516		core
PA14_31720	0.10050956640434576		core
PA14_31700	0.058852471878540875		core
PA14_31690	-0.06840683362039246		core
PA14_31680	0.006136600186851868		core
PA14_31660	-0.01831542115715834		core
PA14_31650	0.07196325677554752	xthA	core
PA14_31640	-0.0444824061717407		core
PA14_31630	0.056498029318443235		core
PA14_31620	0.020154334955537367		core
PA14_31610	-0.02093993330227011		core
PA14_31580	-0.1177374901645243		core
PA14_31560	-0.059220121575216375		core
PA14_31540	-0.0945328016620423		core
PA14_31530	-0.07560729940465137		core
PA14_31510	-0.11574652590513845		core
PA14_31500	-0.07643631440478915		core
PA14_31480	0.01682476868463777		core
PA14_31470	-0.08015459996646902		core
PA14_31460	-0.07932501496495747		core
PA14_31450	-0.1110940570744182		acc
PA14_31440	0.05975528762630272		core
PA14_31430	-0.02712828967508413		acc
PA14_31420	-0.08623712427296498		core
PA14_31400	-0.023325336573706685		core
PA14_31390	0.0438081851330128		core
PA14_31380	0.04573156378199787		core
PA14_31370	0.05976995992972677		core
PA14_31360	0.11420844247739345		core
PA14_31350	0.015653691557281205		core
PA14_31340	-0.03682581375921557		acc
PA14_31330	-0.04524010072080454		core
PA14_31310	0.10999834507507658		core
PA14_31300	-0.031033065353677163		core
PA14_31290	-0.02050607625350337	pa1L	core
PA14_31280	-0.02678395995519833		acc
PA14_31270	-0.021552521624336175		acc
PA14_31260	-0.000449516179620632		acc
PA14_31250	-0.07511649079949022		acc
PA14_31240	0.14055421213554325		acc
PA14_31230	-0.048252836075655316		acc
PA14_31220	-0.010141615714277484		acc
PA14_31200	-0.0024028838309195183		acc
PA14_31190	0.0011636105179792125		acc
PA14_31180	-0.0027283291506227988		acc
PA14_31170	-0.05614031199892188		acc
PA14_31160	-0.12253361070978465		acc
PA14_31150	0.05149678866473217		acc
PA14_31130	-0.04944156807531065		acc
PA14_31110	-0.056577654829900376		acc
PA14_31100	0.1328841188671998		acc
PA14_31090	-0.036472091596556025		acc
PA14_31080	0.010407761437079216		acc
PA14_31070	0.038581664242082515		acc
PA14_31060	0.0298548079448034		acc
PA14_31050	0.05334486195169498		acc
PA14_31040	0.024251957609051876		acc
PA14_31030	0.031738908735982715		acc
PA14_31010	0.05007661927355793		core
PA14_31000	-0.040583837643299286		acc
PA14_30990	0.029703998938099094		acc
PA14_30980	-0.06684104403539369		acc
PA14_30970	0.033071291582436484		acc
PA14_30960	-0.034591462195313366		acc
PA14_30950	0.017268160616144487		acc
PA14_30940	-0.038134968987958213		acc
PA14_30930	-0.041588640008532594		acc
PA14_30910	-0.006816773255333587		acc
PA14_30900	-0.0217368768945903		acc
PA14_30890	-0.10470365097647504		acc
PA14_30880	-0.01819669031333694		acc
PA14_30870	-0.002826424575768367		acc
PA14_30860	-0.030193615595215027		acc
PA14_30850	0.04780260136346465		acc
PA14_30840	0.006756583525237777		core
PA14_30830	-0.014067913619085607		core
PA14_30820	0.07766411259992224		core
PA14_30810	-0.044797982225772914	alkB1	core
PA14_30800	0.1136714128374257		core
PA14_30790	0.15205806995137106		core
PA14_30770	-0.02419456831028686		core
PA14_30760	0.026233036494703446		core
PA14_30750	0.047214719997811454		core
PA14_30740	-0.04940767306288255		core
PA14_30730	0.2263783235479576		core
PA14_30710	-0.0688294242228802		core
PA14_30700	0.11079861288839468		core
PA14_30690	0.04591268754920114		acc-module
PA14_30670	-0.06118119589788789	pgsA	core
PA14_30660	-0.033094056560363044	uvrC	core
PA14_30650	0.08693087551621614	gacA	core
PA14_30630	-0.02850049880727527	pqsH	core
PA14_30620	0.019040938500643888		core
PA14_30600	-0.04740840715653735		core
PA14_30590	-0.039670702327464016		core
PA14_30580	0.009285628364234577		core
PA14_30570	0.013306115786879631		core
PA14_30560	0.04658509342924158		core
PA14_30550	0.0802659743098957		core
PA14_30540	-0.059626756439887		core
PA14_30520	-0.013156991140742392		core
PA14_30500	0.01584852458007849		core
PA14_30490	-0.003307796429772957		core
PA14_30470	0.05909150000095066		core
PA14_30460	-0.008214392914939275		core
PA14_30450	-0.08695332656162959		core
PA14_30440	0.1211263194875909		core
PA14_30430	0.03971226022585229		core
PA14_30410	0.1534091405077206		core
PA14_30400	-0.04956627056333823		core
PA14_30390	-0.0005828665710775968		core
PA14_30380	0.042587997387038126		core
PA14_30370	-0.0537837423019488		core
PA14_30360	-0.011102544435705141		core
PA14_30350	0.13156521539280108		core
PA14_30340	-0.011987161869054458	cysG	core
PA14_30330	-0.04274309755175528	serS	core
PA14_30320	-0.04656588849428618		core
PA14_30310	0.011809671580462016	lolA	core
PA14_30290	-0.048058110275241116	ftsK	core
PA14_30280	0.09995735504207816	trxB1	core
PA14_30270	0.11348298874424212	aat	core
PA14_30260	0.07691497771935356		core
PA14_30240	-0.06545976891383287	infA	core
PA14_30230	0.13301119620225696	clpA	core
PA14_30210	0.0525067053084313	clpS	core
PA14_30200	0.10561411412017124	cspD	core
PA14_30190	0.17321002268028196	icd	core
PA14_30180	0.008151875751349033	idh	core
PA14_30160	-0.002745138995747185		core
PA14_30150	-0.002195024072813059	mnmA	core
PA14_30140	0.01965066103620459		core
PA14_30130	0.14921312282591115		core
PA14_30110	-0.026404596003988142	purB	core
PA14_30100	0.014224195602667009		core
PA14_30090	-0.08329938571013014		core
PA14_30080	-0.01230095878053056		core
PA14_30070	0.04589028971839555		core
PA14_30050	0.10885519338110176		core
PA14_30040	-0.08354563207422294		core
PA14_30030	-0.029716075261199213		core
PA14_30020	0.08779703448249182	nuoA	core
PA14_30010	0.15221629316671742	nuoB	core
PA14_29990	0.1821881733614316	nuoD	core
PA14_29980	0.13544189823652994	nuoE	core
PA14_29970	0.1248039139017348	nuoF	core
PA14_29940	0.0887460090653559	nuoG	core
PA14_29930	0.1342442150239405	nuoH	core
PA14_29920	0.0283146916255583	nuoI	core
PA14_29900	0.13761186394745295	nuoJ	core
PA14_29890	0.20180147802892104	nuoK	core
PA14_29880	0.13224621260810251	nuoL	core
PA14_29860	0.19564986971813986	nuoM	core
PA14_29850	0.15017035386230904	nuoN	core
PA14_29830	0.039706593200247116		core
PA14_29820	-0.055102197826617585		core
PA14_29800	-0.03994223546560879		core
PA14_29770	0.017479631339648832		core
PA14_29760	0.04185847410114053		core
PA14_29750	-0.060285190570358325		core
PA14_29740	-0.07801301287539315		core
PA14_29730	-0.1037041826561761		core
PA14_29720	-0.08066505545519874		core
PA14_29710	-0.0786424583913366		core
PA14_29690	-0.027535452328242702		core
PA14_29680	-0.013615272794966457		core
PA14_29660	0.06457171735173439		core
PA14_29650	-0.017252953767778214		core
PA14_29640	-0.005858163554266424	fhp	core
PA14_29620	0.021282772994798083		core
PA14_29600	0.00950346217292151		core
PA14_29590	0.13863664801365186		core
PA14_29570	0.02436776984818185		core
PA14_29560	0.037096333400663366		core
PA14_29550	-0.046321517939002216		core
PA14_29540	-0.12911453541850532		core
PA14_29530	-0.03647824702957883		core
PA14_29520	-0.025963877056872253		core
PA14_29510	-0.122509860146661		core
PA14_29500	-0.01789949927706722		core
PA14_29490	0.017797420051503924		core
PA14_29480	0.021817027731085938		core
PA14_29470	0.07045889775356706		core
PA14_29460	0.07374079837012984		core
PA14_29440	0.09950027463967866		core
PA14_29420	-0.016298147082255268		core
PA14_29410	0.07864846371872697		core
PA14_29400	-0.015984823115125682		core
PA14_29390	0.04843678114816375		core
PA14_29360	0.011533939009705056	pfeS	core
PA14_29350	-0.024673662693754574	pfeA	core
PA14_29340	-0.014320152820376469		core
PA14_29330	-0.1031902212342174		acc
PA14_29320	0.049877811479225764		core
PA14_29300	0.038466574012015683		core
PA14_29290	0.12025005389041005		core
PA14_29280	0.054179684443287975		core
PA14_29270	-0.016664043964482334		core
PA14_29260	0.0932376813762863		core
PA14_29250	-0.05589053670401253		core
PA14_29240	0.0559855666228446		core
PA14_29230	0.07696540432510472		core
PA14_29220	0.0385964737656429		core
PA14_29210	0.013975968314218587		core
PA14_29200	0.0867882145756325		core
PA14_29190	-0.04532872188065891		core
PA14_29180	-0.0929637659070337		core
PA14_29160	0.034615564322531184		core
PA14_29150	0.019036256974877985		core
PA14_29130	0.13307916836740286		core
PA14_29120	-0.004069788368095932		core
PA14_29110	0.09596213530722587	cysK	core
PA14_29100	0.054117760497397034		core
PA14_29090	0.11422765217055485		core
PA14_29070	-0.014734411137945496		core
PA14_29060	-0.01466391074743139		core
PA14_29050	0.048217184997909564		core
PA14_29040	0.0039274663978736395		core
PA14_29030	-0.07747398007680073		core
PA14_29020	0.025265373577823838	cpo	core
PA14_29010	0.07761854687395912		core
PA14_29000	-0.00027680953272925983		core
PA14_28990	0.07000925496636545		core
PA14_28980	0.03913861772216086		acc
PA14_28970	0.02092517222065946		acc
PA14_28960	-0.07783691460846466		core
PA14_28950	-0.042853985665759035		core
PA14_28940	0.003174919836679141		core
PA14_28930	-0.06181818534654476		core
PA14_28920	0.03769809724891958		core
PA14_28910	0.07858106926676937		core
PA14_28880	0.04510484992077517		core
PA14_28870	0.20621317891532048		acc-module
PA14_28850	0.20359080635591534		acc-module
PA14_28840	0.10651782204287373		acc
PA14_28830	0.17720885862500133		acc
PA14_28820	0.12907390934310042		acc
PA14_28810	0.027932261159196413		acc
PA14_28800	-0.0018004992161467078		acc
PA14_28790	0.08631787793488421		acc
PA14_28780	-0.016912124388312244		acc
PA14_28770	0.08496208403653828		acc
PA14_28760	0.0626507031165431		acc-module
PA14_28750	0.0005928167755011674		acc
PA14_28730	0.07302819224101381		core
PA14_28720	0.07767590246077558	ihfA	core
PA14_28710	0.10443796016256612	pheT	core
PA14_28690	0.04540771557810865	pheS	core
PA14_28680	0.13235911379676926	rplT	core
PA14_28670	0.18392006692036986	rpmI	core
PA14_28660	0.07774743722317683	infC	core
PA14_28650	0.0335407299361835	thrS	core
PA14_28630	0.008670681763074048		core
PA14_28620	0.01174769877586704		core
PA14_28610	-0.0981688758088456		acc
PA14_28600	0.07650286395330452		core
PA14_28590	0.0613040279578207		core
PA14_28580	-0.01678737991630446		acc
PA14_28570	-0.030076936119857726	endA	core
PA14_28560	0.006000557354078892		core
PA14_28540	-0.031801701129003115		acc
PA14_28530	0.039943755384437375		core
PA14_28520	0.0840059575362047		acc
PA14_28510	0.14703653002557207		core
PA14_28500	0.03770772869622427		core
PA14_28490	0.02240032865621801		core
PA14_28470	0.14058969182045591		acc
PA14_28460	0.15404341056406795		acc-module
PA14_28450	0.0021488608622872427	eco	core
PA14_28440	0.016214810612003066		core
PA14_28430	-0.11893169761441645		core
PA14_28420	0.018551924583033525		core
PA14_28410	0.11294153422758604		core
PA14_28400	0.14146784110333271		core
PA14_28390	-0.005107627624485857		core
PA14_28380	0.02176694393118268		core
PA14_28370	-0.05596174198263031		core
PA14_28360	-0.0017290778437489456		acc
PA14_28350	-0.049331620132272325		core
PA14_28340	0.14149745151674956		core
PA14_28330	-0.07245032416286327		acc
PA14_28320	0.014941446939109915		core
PA14_28310	0.0382327769403796		core
PA14_28300	0.059347119196765614		core
PA14_28290	-0.08075543313798121		core
PA14_28280	0.03348574437417985		core
PA14_28260	-0.04437452160078058		acc
PA14_28250	-0.0030190151352187103		acc
PA14_28240	-0.12907905411234022		core
PA14_28230	-0.02247076418582487		acc
PA14_28220	0.016579738494752586		core
PA14_28210	-0.05995624134550283		core
PA14_28200	-0.03824613658474732		core
PA14_28180	0.19588458137079046		core
PA14_28170	0.1453833572435621		core
PA14_28150	0.019564471546486526		core
PA14_28140	0.1440700920912417		core
PA14_28130	-0.0020358936304926173		core
PA14_28120	0.10363037811411503		core
PA14_28110	0.02601248604975891		core
PA14_28100	0.12969835019958215		core
PA14_28090	0.014137135726912841		core
PA14_28080	-0.07368349872637933		core
PA14_28070	-0.05701632023705614		core
PA14_28060	-0.0766757263988209	cpg2	core
PA14_28050	-0.007826610736754318		core
PA14_28040	0.014006312145186096		core
PA14_28030	0.035076716964099794		core
PA14_28020	0.002972949883338941		core
PA14_28010	0.003467161844356155		core
PA14_28000	0.04784629452843292		core
PA14_27990	0.06584904052721076		core
PA14_27980	-0.15368475590835912		core
PA14_27960	0.061087810259094974	tal	core
PA14_27950	0.12994303749974118		core
PA14_27940	0.01105461793983992		core
PA14_27930	0.10839476224685793		core
PA14_27920	-0.0266740026426789		core
PA14_27910	0.03617735171936491		core
PA14_27900	0.10840415592412862		core
PA14_27890	-0.036207335047727066		core
PA14_27880	-0.11352702492484472		core
PA14_27870	-0.04114587832204752		core
PA14_27850	0.013747474563514843	queF	core
PA14_27840	-0.08514150336715659		core
PA14_27830	-0.05741663492561814		core
PA14_27810	0.0034277093352509487		core
PA14_27800	0.03826560868536789		core
PA14_27780	0.007021942815670755		core
PA14_27770	-0.004654820236334005		core
PA14_27740	0.06065247696427525		core
PA14_27730	0.13803938370799265	fadE	core
PA14_27720	0.1352700952116435		core
PA14_27710	0.03885075677708921		core
PA14_27700	-0.020661528798965517		acc
PA14_27690	0.0036962225979248827		acc
PA14_27680	-0.07219407120474984		acc
PA14_27660	-0.11990257072053795		acc
PA14_27650	-0.016910747482897604		acc
PA14_27640	-0.03051243827596992		acc
PA14_27630	-0.06910693837435021		acc
PA14_27590	0.06286295178636349		core
PA14_27580	-0.04719738919881485		core
PA14_27570	0.09600580238446248		core
PA14_27560	-0.06598979102369679		core
PA14_27550	0.022747769547168818		core
PA14_27530	0.037469348777805216		core
PA14_27520	0.01872851440468356		core
PA14_27510	-0.0936933351497382		core
PA14_27500	-0.044900411769390317		core
PA14_27490	-0.024966232327608792		core
PA14_27480	-0.11856209385398404	htpX	core
PA14_27470	-0.07527682466368409		core
PA14_27460	0.09471805734089928	tpm	core
PA14_27450	0.035833259051329384		core
PA14_27440	0.11281950343661745		core
PA14_27430	0.045279713731564		core
PA14_27420	0.0025967651909870578		core
PA14_27410	0.025644504436259062		core
PA14_27400	0.13186242077766416		core
PA14_27390	-0.05967157966872463		core
PA14_27370	-0.09478598912294904		core
PA14_27360	0.08654233847974045		core
PA14_27350	0.06248540673822847		core
PA14_27330	0.03692680607016766		core
PA14_27310	0.027458734696456544		core
PA14_27290	-0.0009406540114934713		core
PA14_27280	0.019969370072247743		core
PA14_27270	0.081928290586072		core
PA14_27250	0.08386567070252426		core
PA14_27230	0.15900338292190172		core
PA14_27220	0.08416865490728173	ohr	core
PA14_27210	0.05153625181146956	efp	core
PA14_27200	0.07272145559890902		core
PA14_27180	0.050637491908516935		core
PA14_27170	-0.023120710510488474		core
PA14_27160	0.0005781247210430146	tesA	core
PA14_27150	-0.10722586869851088		core
PA14_27140	-0.09718103705548156		core
PA14_27130	0.03563252432734282	greB	core
PA14_27120	-0.13558197289127574		core
PA14_27110	0.04068531375652625	ligT	core
PA14_27100	0.04266108589564984	lipA	core
PA14_27090	0.0006853760025045798	lipH	core
