	module id
PA14_23700	1.0
PA14_23690	1.0
PA14_23680	53.0
PA14_23670	1.0
PA14_23650	1.0
PA14_23640	1.0
PA14_23630	21.0
PA14_23620	3.0
PA14_23610	3.0
PA14_23590	3.0
PA14_23560	15.0
PA14_23540	1.0
PA14_23530	1.0
PA14_23520	1.0
PA14_23510	39.0
PA14_23500	20.0
PA14_23480	3.0
PA14_23470	23.0
PA14_23460	35.0
PA14_23450	35.0
PA14_23440	35.0
PA14_23430	35.0
PA14_23420	35.0
PA14_23410	35.0
PA14_23400	35.0
PA14_23390	35.0
PA14_23380	23.0
PA14_23370	35.0
PA14_23360	35.0
PA14_23350	38.0
PA14_23340	40.0
PA14_23330	27.0
PA14_23320	48.0
PA14_23310	15.0
PA14_23290	12.0
PA14_23280	18.0
PA14_23270	15.0
PA14_23260	12.0
PA14_23250	7.0
PA14_23240	28.0
PA14_23220	15.0
PA14_23210	39.0
PA14_23200	8.0
PA14_23190	1.0
PA14_23170	1.0
PA14_23160	1.0
PA14_23130	1.0
PA14_23120	4.0
PA14_23110	43.0
PA14_23100	4.0
PA14_23090	46.0
PA14_23080	46.0
PA14_23070	46.0
PA14_23060	1.0
PA14_23050	39.0
PA14_23030	46.0
PA14_23010	46.0
PA14_23000	46.0
PA14_22990	46.0
PA14_22980	46.0
PA14_22960	46.0
PA14_22940	46.0
PA14_22930	46.0
PA14_22910	46.0
PA14_22890	46.0
PA14_22880	26.0
PA14_22870	1.0
PA14_22860	1.0
PA14_22840	23.0
PA14_22830	39.0
PA14_22820	11.0
PA14_22800	2.0
PA14_22780	14.0
PA14_22770	14.0
PA14_22760	21.0
PA14_22740	19.0
PA14_22730	1.0
PA14_22720	26.0
PA14_22710	11.0
PA14_22700	7.0
PA14_22690	2.0
PA14_22680	2.0
PA14_22670	54.0
PA14_22660	54.0
PA14_22650	39.0
PA14_22640	11.0
PA14_22630	16.0
PA14_22620	21.0
PA14_22600	38.0
PA14_22590	38.0
PA14_22580	1.0
PA14_22570	9.0
PA14_22560	1.0
PA14_22550	3.0
PA14_22540	6.0
PA14_22530	1.0
PA14_22520	1.0
PA14_22510	1.0
PA14_22500	1.0
PA14_22490	1.0
PA14_22480	35.0
PA14_22470	3.0
PA14_22460	35.0
PA14_22450	35.0
PA14_22440	35.0
PA14_22420	51.0
PA14_22410	62.0
PA14_22400	13.0
PA14_22380	14.0
PA14_22370	26.0
PA14_22350	1.0
PA14_22340	1.0
PA14_22330	1.0
PA14_22320	1.0
PA14_22310	6.0
PA14_22290	1.0
PA14_22280	1.0
PA14_22270	55.0
PA14_22260	19.0
PA14_22250	19.0
PA14_22240	19.0
PA14_22230	19.0
PA14_22220	19.0
PA14_22210	1.0
PA14_22190	62.0
PA14_22180	1.0
PA14_22160	1.0
PA14_22140	1.0
PA14_22130	6.0
PA14_22120	49.0
PA14_22110	6.0
PA14_22100	1.0
PA14_22090	49.0
PA14_22080	38.0
PA14_22060	1.0
PA14_22050	36.0
PA14_22040	9.0
PA14_22020	41.0
PA14_22010	31.0
PA14_22000	28.0
PA14_21990	8.0
PA14_21980	1.0
PA14_21970	1.0
PA14_21960	38.0
PA14_21940	1.0
PA14_21930	1.0
PA14_21920	1.0
PA14_21910	1.0
PA14_21900	11.0
PA14_21890	25.0
PA14_21880	8.0
PA14_21870	1.0
PA14_21860	16.0
PA14_21850	3.0
PA14_21840	55.0
PA14_21830	29.0
PA14_21820	8.0
PA14_21790	28.0
PA14_21780	1.0
PA14_21770	1.0
PA14_21760	43.0
PA14_21750	20.0
PA14_21730	1.0
PA14_21720	1.0
PA14_21710	28.0
PA14_21700	14.0
PA14_21690	3.0
PA14_21670	13.0
PA14_21680	13.0
PA14_21660	13.0
PA14_21650	7.0
PA14_21640	1.0
PA14_21630	30.0
PA14_21620	1.0
PA14_21610	38.0
PA14_21600	42.0
PA14_21590	42.0
PA14_21580	42.0
PA14_21570	42.0
PA14_21560	20.0
PA14_21550	20.0
PA14_21540	20.0
PA14_21530	1.0
PA14_21520	1.0
PA14_21510	16.0
PA14_21490	40.0
PA14_21480	6.0
PA14_21470	6.0
PA14_21460	1.0
PA14_21450	1.0
PA14_21440	28.0
PA14_21410	38.0
PA14_21400	1.0
PA14_21380	1.0
PA14_21370	42.0
PA14_21340	3.0
PA14_21320	2.0
PA14_21310	50.0
PA14_21300	1.0
PA14_21290	1.0
PA14_21280	1.0
PA14_21260	35.0
PA14_21250	14.0
PA14_21240	40.0
PA14_21230	12.0
PA14_21220	30.0
PA14_21210	1.0
PA14_21190	10.0
PA14_21180	1.0
PA14_21160	1.0
PA14_21150	1.0
PA14_21140	1.0
PA14_21130	1.0
PA14_21120	0.0
PA14_21110	38.0
PA14_21090	1.0
PA14_21080	1.0
PA14_21070	21.0
PA14_21060	1.0
PA14_21050	1.0
PA14_21040	1.0
PA14_21030	25.0
PA14_21020	60.0
PA14_21010	60.0
PA14_21000	60.0
PA14_20980	60.0
PA14_20970	60.0
PA14_20960	60.0
PA14_20950	60.0
PA14_20940	60.0
PA14_20920	60.0
PA14_20900	60.0
PA14_20890	30.0
PA14_20880	1.0
PA14_20870	1.0
PA14_20860	10.0
PA14_20850	4.0
PA14_20840	10.0
PA14_20820	25.0
PA14_20810	48.0
PA14_20800	55.0
PA14_20780	25.0
PA14_20770	17.0
PA14_20760	24.0
PA14_20750	24.0
PA14_20740	26.0
PA14_20730	19.0
PA14_20720	19.0
PA14_20700	25.0
PA14_20690	16.0
PA14_20680	11.0
PA14_20670	50.0
PA14_20650	1.0
PA14_20640	1.0
PA14_20630	1.0
PA14_20620	1.0
PA14_20610	4.0
PA14_20600	4.0
PA14_20590	22.0
PA14_20580	22.0
PA14_20570	22.0
PA14_20560	22.0
PA14_20550	1.0
PA14_20530	35.0
PA14_20520	35.0
PA14_20510	9.0
PA14_20491	38.0
PA14_20480	13.0
PA14_20470	25.0
PA14_20460	29.0
PA14_20450	52.0
PA14_20440	52.0
PA14_20430	52.0
PA14_20420	52.0
PA14_20400	52.0
PA14_20390	52.0
PA14_20380	52.0
PA14_20370	52.0
PA14_20360	52.0
PA14_20350	52.0
PA14_20330	38.0
PA14_20320	38.0
PA14_20300	38.0
PA14_20290	25.0
PA14_20280	62.0
PA14_20270	1.0
PA14_20260	1.0
PA14_20250	1.0
PA14_20240	1.0
PA14_20230	4.0
PA14_20200	58.0
PA14_20190	4.0
PA14_20180	4.0
PA14_20170	4.0
PA14_20150	4.0
PA14_20140	58.0
PA14_20130	1.0
PA14_20120	16.0
PA14_20110	1.0
PA14_20100	1.0
PA14_20080	1.0
PA14_20070	20.0
PA14_20060	56.0
PA14_20050	1.0
PA14_20040	1.0
PA14_20030	1.0
PA14_20020	33.0
PA14_20010	44.0
PA14_20000	1.0
PA14_19990	1.0
PA14_19970	33.0
PA14_19960	4.0
PA14_19950	61.0
PA14_19940	16.0
PA14_19930	16.0
PA14_19920	16.0
PA14_19910	16.0
PA14_19900	16.0
PA14_19870	17.0
PA14_19860	11.0
PA14_19850	1.0
PA14_19830	1.0
PA14_19810	1.0
PA14_19800	1.0
PA14_19770	1.0
PA14_19750	1.0
PA14_19740	49.0
PA14_19730	1.0
PA14_19720	1.0
PA14_19710	1.0
PA14_19700	4.0
PA14_19690	14.0
PA14_19680	51.0
PA14_19670	1.0
PA14_19660	8.0
PA14_19650	1.0
PA14_19640	1.0
PA14_19630	2.0
PA14_19620	28.0
PA14_19610	9.0
PA14_19600	8.0
PA14_19590	37.0
PA14_19580	37.0
PA14_19570	37.0
PA14_19560	37.0
PA14_19540	37.0
PA14_19530	37.0
PA14_19520	1.0
PA14_19510	52.0
PA14_19500	37.0
PA14_19490	37.0
PA14_19480	55.0
PA14_19470	44.0
PA14_19450	1.0
PA14_19430	1.0
PA14_19410	23.0
PA14_19400	1.0
PA14_19390	1.0
PA14_19380	30.0
PA14_19370	29.0
PA14_19360	29.0
PA14_19350	29.0
PA14_19340	1.0
PA14_19330	1.0
PA14_19320	1.0
PA14_19310	17.0
PA14_19290	8.0
PA14_19270	1.0
PA14_19230	1.0
PA14_19210	1.0
PA14_19190	9.0
PA14_19170	28.0
PA14_19160	1.0
PA14_19150	7.0
PA14_19140	25.0
PA14_19130	41.0
PA14_19120	25.0
PA14_19110	25.0
PA14_19100	25.0
PA14_19090	2.0
PA14_19050	8.0
PA14_19030	48.0
PA14_19020	32.0
PA14_19010	32.0
PA14_18970	59.0
PA14_18960	1.0
PA14_18950	2.0
PA14_18930	7.0
PA14_18920	1.0
PA14_18910	7.0
PA14_18900	1.0
PA14_18890	21.0
PA14_18880	34.0
PA14_18870	2.0
PA14_18860	46.0
PA14_18850	46.0
PA14_18830	46.0
PA14_18820	46.0
PA14_18810	46.0
PA14_18800	34.0
PA14_18790	46.0
PA14_18780	46.0
PA14_18760	46.0
PA14_18750	43.0
PA14_18740	8.0
PA14_18720	24.0
PA14_18710	28.0
PA14_18700	48.0
PA14_18690	22.0
PA14_18680	33.0
PA14_18670	35.0
PA14_18660	1.0
PA14_18650	51.0
PA14_18640	1.0
PA14_18630	1.0
PA14_18620	11.0
PA14_18610	40.0
PA14_18600	36.0
PA14_18590	8.0
PA14_18580	1.0
PA14_18550	1.0
PA14_18520	1.0
PA14_18510	1.0
PA14_18500	1.0
PA14_18480	1.0
PA14_18470	1.0
PA14_18450	1.0
PA14_18430	1.0
PA14_18410	1.0
PA14_18380	1.0
PA14_18370	42.0
PA14_18360	42.0
PA14_18350	42.0
PA14_18340	1.0
PA14_18330	1.0
PA14_18320	1.0
PA14_18310	32.0
PA14_18300	32.0
PA14_18260	1.0
PA14_18250	1.0
PA14_18230	1.0
PA14_18210	1.0
PA14_18200	1.0
PA14_18180	1.0
PA14_18160	40.0
PA14_18150	1.0
PA14_18140	5.0
PA14_18120	5.0
PA14_18110	1.0
PA14_18100	30.0
PA14_18090	1.0
PA14_18080	14.0
PA14_18070	46.0
PA14_18060	1.0
PA14_18050	4.0
PA14_18040	17.0
PA14_18020	14.0
PA14_18010	1.0
PA14_17990	48.0
PA14_17980	19.0
PA14_17960	19.0
PA14_17940	19.0
PA14_17930	38.0
PA14_17920	19.0
PA14_17910	1.0
PA14_17900	1.0
PA14_17890	1.0
PA14_17880	1.0
PA14_17860	1.0
PA14_17850	1.0
PA14_17820	1.0
PA14_17810	1.0
PA14_17790	1.0
PA14_17780	1.0
PA14_17760	1.0
PA14_17740	1.0
PA14_17730	1.0
PA14_17720	55.0
PA14_17710	55.0
PA14_17700	55.0
PA14_17690	3.0
PA14_17670	2.0
PA14_17660	1.0
PA14_17650	1.0
PA14_17640	7.0
PA14_17630	7.0
PA14_17620	21.0
PA14_17610	7.0
PA14_17600	28.0
PA14_17590	2.0
PA14_17580	30.0
PA14_17570	30.0
PA14_17550	50.0
PA14_17540	61.0
PA14_17530	61.0
PA14_17520	7.0
PA14_17510	1.0
PA14_17500	7.0
PA14_17490	0.0
PA14_17480	23.0
PA14_17470	22.0
PA14_17460	28.0
PA14_17450	2.0
PA14_17440	2.0
PA14_17420	1.0
PA14_17410	39.0
PA14_17400	39.0
PA14_17380	1.0
PA14_17370	7.0
PA14_17350	8.0
PA14_17340	36.0
PA14_17330	40.0
PA14_17320	18.0
PA14_17310	12.0
PA14_17290	12.0
PA14_17280	20.0
PA14_17270	20.0
PA14_17260	2.0
PA14_17250	31.0
PA14_17230	2.0
PA14_17220	2.0
PA14_17210	20.0
PA14_17190	20.0
PA14_17180	18.0
PA14_17170	27.0
PA14_17150	2.0
PA14_17140	8.0
PA14_17130	2.0
PA14_17120	2.0
PA14_17110	2.0
PA14_17100	34.0
PA14_17080	31.0
PA14_17070	27.0
PA14_17060	27.0
PA14_17050	8.0
PA14_17040	1.0
PA14_17030	1.0
PA14_17010	1.0
PA14_17000	6.0
PA14_16990	4.0
PA14_16980	4.0
PA14_16970	2.0
PA14_16960	1.0
PA14_16950	12.0
PA14_16930	11.0
PA14_16920	11.0
PA14_16910	1.0
PA14_16890	1.0
PA14_16880	1.0
PA14_16870	1.0
PA14_16860	7.0
PA14_16840	26.0
PA14_16830	28.0
PA14_16820	26.0
PA14_16800	40.0
PA14_16790	30.0
PA14_16780	26.0
PA14_16770	1.0
PA14_16750	1.0
PA14_16740	1.0
PA14_16730	48.0
PA14_16720	41.0
PA14_16710	36.0
PA14_16700	8.0
PA14_16690	39.0
PA14_16680	17.0
PA14_16670	16.0
PA14_16660	26.0
PA14_16640	29.0
PA14_16630	29.0
PA14_16620	2.0
PA14_16610	15.0
PA14_16600	9.0
PA14_16590	54.0
PA14_16580	23.0
PA14_16560	18.0
PA14_16550	7.0
PA14_16530	34.0
PA14_16510	12.0
PA14_16500	10.0
PA14_16480	11.0
PA14_16470	23.0
PA14_16460	9.0
PA14_16450	23.0
PA14_16440	23.0
PA14_16430	3.0
PA14_16410	14.0
PA14_16390	14.0
PA14_16380	14.0
PA14_16370	14.0
PA14_16360	1.0
PA14_16350	1.0
PA14_16340	1.0
PA14_16330	32.0
PA14_16320	1.0
PA14_16310	1.0
PA14_16300	62.0
PA14_16290	62.0
PA14_16280	40.0
PA14_16270	34.0
PA14_16260	22.0
PA14_16250	22.0
PA14_16220	1.0
PA14_16210	2.0
PA14_16200	1.0
PA14_16190	1.0
PA14_16180	32.0
PA14_16160	34.0
PA14_16150	40.0
PA14_16140	40.0
PA14_16130	41.0
PA14_16110	29.0
PA14_16100	22.0
PA14_16090	2.0
PA14_16070	12.0
PA14_16050	28.0
PA14_16040	1.0
PA14_16030	1.0
PA14_16020	19.0
PA14_16010	43.0
PA14_16000	43.0
PA14_15990	27.0
PA14_15980	31.0
PA14_15970	27.0
PA14_15960	34.0
PA14_15940	2.0
PA14_15930	2.0
PA14_15920	1.0
PA14_15910	1.0
PA14_15890	39.0
PA14_15880	54.0
PA14_15870	23.0
PA14_15860	11.0
PA14_15850	21.0
PA14_15840	2.0
PA14_15830	6.0
PA14_15820	1.0
PA14_15810	1.0
PA14_15790	1.0
PA14_15780	1.0
PA14_15770	40.0
PA14_15750	21.0
PA14_15740	12.0
PA14_15720	2.0
PA14_15710	1.0
PA14_15700	1.0
PA14_15680	33.0
PA14_15670	33.0
PA14_15660	1.0
PA14_15650	1.0
PA14_15630	1.0
PA14_15620	1.0
PA14_15610	5.0
PA14_15600	5.0
PA14_15590	5.0
PA14_15580	34.0
PA14_15570	40.0
PA14_15560	8.0
PA14_15540	1.0
PA14_15530	3.0
PA14_15520	1.0
PA14_15510	1.0
PA14_15500	3.0
PA14_15490	1.0
PA14_15480	3.0
PA14_15470	49.0
PA14_15460	20.0
PA14_15450	1.0
PA14_15430	6.0
PA14_15400	40.0
PA14_15370	55.0
PA14_15380	1.0
PA14_15360	40.0
PA14_15350	40.0
PA14_15340	31.0
PA14_15310	12.0
PA14_15290	1.0
PA14_15280	1.0
PA14_15270	1.0
PA14_15260	1.0
PA14_15250	1.0
PA14_15240	1.0
PA14_15230	7.0
PA14_15210	1.0
PA14_15200	1.0
PA14_15190	1.0
PA14_15180	1.0
PA14_15160	1.0
PA14_15150	1.0
PA14_15140	16.0
PA14_15130	10.0
PA14_15120	10.0
PA14_15110	9.0
PA14_15100	14.0
PA14_15090	11.0
PA14_15080	5.0
PA14_15070	5.0
PA14_15050	59.0
PA14_15030	0.0
PA14_15020	2.0
PA14_15000	6.0
PA14_14990	13.0
PA14_14960	25.0
PA14_14940	8.0
PA14_14930	31.0
PA14_14910	18.0
PA14_14900	15.0
PA14_14890	18.0
PA14_14880	18.0
PA14_14860	2.0
PA14_14850	2.0
PA14_14830	31.0
PA14_14820	27.0
PA14_14810	33.0
PA14_14800	58.0
PA14_14780	58.0
PA14_14770	33.0
PA14_14750	58.0
PA14_14740	58.0
PA14_14730	58.0
PA14_14710	33.0
PA14_14700	11.0
PA14_14690	2.0
PA14_14680	36.0
PA14_14660	3.0
PA14_14650	31.0
PA14_14630	27.0
PA14_14610	27.0
PA14_14600	31.0
PA14_14590	36.0
PA14_14560	43.0
PA14_14550	45.0
PA14_14540	45.0
PA14_14530	3.0
PA14_14520	21.0
PA14_14510	2.0
PA14_14500	2.0
PA14_14490	1.0
PA14_14480	1.0
PA14_14470	8.0
PA14_14460	54.0
PA14_14450	41.0
PA14_14440	12.0
PA14_14430	1.0
PA14_14420	1.0
PA14_14400	1.0
PA14_14390	9.0
PA14_14380	1.0
PA14_14370	1.0
PA14_14360	30.0
PA14_14340	1.0
PA14_14330	47.0
PA14_14320	47.0
PA14_14310	2.0
PA14_14300	21.0
PA14_14290	1.0
PA14_14280	1.0
PA14_14270	16.0
PA14_14250	1.0
PA14_14230	41.0
PA14_14220	28.0
PA14_14210	32.0
PA14_14200	1.0
PA14_14170	1.0
PA14_14160	1.0
PA14_14150	9.0
PA14_14140	11.0
PA14_14130	1.0
PA14_14110	28.0
PA14_14100	10.0
PA14_14080	1.0
PA14_14060	1.0
PA14_14040	12.0
PA14_14020	14.0
PA14_14010	14.0
PA14_14000	14.0
PA14_13990	14.0
PA14_13970	4.0
PA14_13960	55.0
PA14_13950	35.0
PA14_13940	44.0
PA14_13920	44.0
PA14_13890	1.0
PA14_13880	3.0
PA14_13870	3.0
PA14_13860	1.0
PA14_13850	58.0
PA14_13840	58.0
PA14_13830	58.0
PA14_13810	58.0
PA14_13800	58.0
PA14_13780	58.0
PA14_13770	58.0
PA14_13750	4.0
PA14_13740	48.0
PA14_13730	30.0
PA14_13720	41.0
PA14_13710	41.0
PA14_13690	1.0
PA14_13680	1.0
PA14_13670	1.0
PA14_13660	1.0
PA14_13650	1.0
PA14_13630	1.0
PA14_13620	1.0
PA14_13610	29.0
PA14_13600	29.0
PA14_13590	29.0
PA14_13580	29.0
PA14_13560	1.0
PA14_13530	1.0
PA14_13520	1.0
PA14_13510	4.0
PA14_13500	4.0
PA14_13490	4.0
PA14_13470	4.0
PA14_13460	0.0
PA14_13450	33.0
PA14_13430	0.0
PA14_13420	3.0
PA14_13410	31.0
PA14_13390	1.0
PA14_13380	59.0
PA14_13370	59.0
PA14_13360	59.0
PA14_13350	59.0
PA14_13340	38.0
PA14_13330	38.0
PA14_13320	4.0
PA14_13300	4.0
PA14_13290	4.0
PA14_13280	4.0
PA14_13260	4.0
PA14_13250	40.0
PA14_13240	4.0
PA14_13230	4.0
PA14_13220	38.0
PA14_13210	17.0
PA14_13200	1.0
PA14_13190	23.0
PA14_13170	46.0
PA14_13150	22.0
PA14_13140	25.0
PA14_13130	25.0
PA14_13110	23.0
PA14_13090	42.0
PA14_13070	1.0
PA14_13060	1.0
PA14_13050	10.0
PA14_13040	10.0
PA14_13030	10.0
PA14_13010	37.0
PA14_13000	37.0
PA14_12990	1.0
PA14_12980	23.0
PA14_12970	37.0
PA14_12960	37.0
PA14_12940	37.0
PA14_12920	37.0
PA14_12910	37.0
PA14_12900	8.0
PA14_12890	1.0
PA14_12870	6.0
PA14_12860	1.0
PA14_12850	19.0
PA14_12840	17.0
PA14_12820	1.0
PA14_12810	6.0
PA14_12780	36.0
PA14_12770	1.0
PA14_12760	48.0
PA14_12750	53.0
PA14_12740	3.0
PA14_12730	1.0
PA14_12710	37.0
PA14_12700	1.0
PA14_12690	1.0
PA14_12680	17.0
PA14_12670	1.0
PA14_12650	1.0
PA14_12640	1.0
PA14_12630	1.0
PA14_12620	3.0
PA14_12610	1.0
PA14_12590	26.0
PA14_12570	1.0
PA14_12560	2.0
PA14_12550	20.0
PA14_12540	1.0
PA14_12530	14.0
PA14_12490	39.0
PA14_12470	11.0
PA14_12450	1.0
PA14_12440	11.0
PA14_12410	2.0
PA14_12400	9.0
PA14_12390	12.0
PA14_12370	16.0
PA14_12360	8.0
PA14_12350	36.0
PA14_12330	12.0
PA14_12310	34.0
PA14_12300	2.0
PA14_12280	7.0
PA14_12270	19.0
PA14_12260	17.0
PA14_12230	12.0
PA14_12210	8.0
PA14_12200	8.0
PA14_12180	51.0
PA14_12160	1.0
PA14_12170	1.0
PA14_12150	1.0
PA14_12140	1.0
PA14_12130	20.0
PA14_12120	34.0
PA14_12110	15.0
PA14_12100	15.0
PA14_12090	34.0
PA14_12080	53.0
PA14_12070	34.0
PA14_12060	2.0
PA14_12050	48.0
PA14_12030	2.0
PA14_12020	2.0
PA14_12010	18.0
PA14_11990	1.0
PA14_11980	1.0
PA14_11970	1.0
PA14_11960	1.0
PA14_11940	11.0
PA14_11930	1.0
PA14_11920	21.0
PA14_11910	50.0
PA14_11900	19.0
PA14_11890	29.0
PA14_11880	11.0
PA14_11860	39.0
PA14_11830	39.0
PA14_11810	5.0
PA14_11790	1.0
PA14_11770	1.0
PA14_11760	1.0
PA14_11750	42.0
PA14_11740	19.0
PA14_11730	1.0
PA14_11720	36.0
PA14_11700	1.0
PA14_11690	31.0
PA14_11680	7.0
PA14_11670	1.0
PA14_11660	46.0
PA14_11650	1.0
PA14_11630	1.0
PA14_11620	1.0
PA14_11610	1.0
PA14_11600	1.0
PA14_11590	1.0
PA14_11580	1.0
PA14_11570	28.0
PA14_11560	1.0
PA14_11550	8.0
PA14_11530	48.0
PA14_11520	48.0
PA14_11510	36.0
PA14_11490	1.0
PA14_11480	26.0
PA14_11470	21.0
PA14_11460	1.0
PA14_11450	12.0
PA14_11430	8.0
PA14_11420	2.0
PA14_11410	8.0
PA14_11400	1.0
PA14_11380	8.0
PA14_11370	1.0
PA14_11350	7.0
PA14_11340	53.0
PA14_11330	1.0
PA14_11320	0.0
PA14_11310	52.0
PA14_11290	52.0
PA14_11280	52.0
PA14_11270	30.0
PA14_11260	8.0
PA14_11250	48.0
PA14_11240	1.0
PA14_11230	1.0
PA14_11210	1.0
PA14_11190	1.0
PA14_11180	1.0
PA14_11170	11.0
PA14_11160	1.0
PA14_11150	1.0
PA14_11140	22.0
PA14_11130	22.0
PA14_11120	22.0
PA14_11110	1.0
PA14_11100	1.0
PA14_11090	1.0
PA14_11080	1.0
PA14_11070	6.0
PA14_11060	6.0
PA14_11050	1.0
PA14_11030	1.0
PA14_11020	1.0
PA14_11010	33.0
PA14_11000	1.0
PA14_10990	1.0
PA14_10980	1.0
PA14_10970	1.0
PA14_10960	1.0
PA14_10950	1.0
PA14_10940	1.0
PA14_10920	1.0
PA14_10910	1.0
PA14_10900	1.0
PA14_10890	1.0
PA14_10870	1.0
PA14_10850	1.0
PA14_10840	1.0
PA14_10830	1.0
PA14_10820	17.0
PA14_10800	3.0
PA14_10790	1.0
PA14_10780	1.0
PA14_10770	10.0
PA14_10750	1.0
PA14_10740	1.0
PA14_10730	28.0
PA14_10710	26.0
PA14_10700	25.0
PA14_10680	1.0
PA14_10670	1.0
PA14_10660	1.0
PA14_10650	1.0
PA14_10640	1.0
PA14_10630	1.0
PA14_10620	1.0
PA14_10610	1.0
PA14_10600	1.0
PA14_10590	1.0
PA14_10570	4.0
PA14_10560	5.0
PA14_10550	5.0
PA14_10540	5.0
PA14_10530	5.0
PA14_10500	5.0
PA14_10490	5.0
PA14_10480	1.0
PA14_10470	1.0
PA14_10440	1.0
PA14_10420	1.0
PA14_10410	6.0
PA14_10400	6.0
PA14_10380	42.0
PA14_10370	42.0
PA14_10360	44.0
PA14_10350	44.0
PA14_10340	44.0
PA14_10330	44.0
PA14_10320	1.0
PA14_10300	1.0
PA14_10290	1.0
PA14_10280	1.0
PA14_10270	1.0
PA14_10260	1.0
PA14_10250	1.0
PA14_10240	1.0
PA14_10230	1.0
PA14_10220	1.0
PA14_10210	1.0
PA14_10200	1.0
PA14_10190	1.0
PA14_10180	1.0
PA14_10170	1.0
PA14_10160	1.0
PA14_10140	1.0
PA14_10130	1.0
PA14_10120	1.0
PA14_10110	1.0
PA14_10090	1.0
PA14_10080	1.0
PA14_10070	1.0
PA14_10050	1.0
PA14_10040	1.0
PA14_10020	1.0
PA14_10010	1.0
PA14_09990	1.0
PA14_09980	1.0
PA14_09970	1.0
PA14_09960	1.0
PA14_09950	1.0
PA14_09940	13.0
PA14_09930	13.0
PA14_09920	1.0
PA14_09910	1.0
PA14_09900	44.0
PA14_09890	4.0
PA14_09880	1.0
PA14_09870	1.0
PA14_09850	1.0
PA14_09820	39.0
PA14_09810	1.0
PA14_09790	1.0
PA14_09780	1.0
PA14_09770	1.0
PA14_09760	55.0
PA14_09750	1.0
PA14_09740	1.0
PA14_09730	1.0
PA14_09710	1.0
PA14_09700	1.0
PA14_09690	1.0
PA14_09680	1.0
PA14_09660	5.0
PA14_09630	5.0
PA14_09610	5.0
PA14_09600	1.0
PA14_09580	1.0
PA14_09570	1.0
PA14_09550	29.0
PA14_09540	22.0
PA14_09530	25.0
PA14_09520	25.0
PA14_09500	25.0
PA14_09490	60.0
PA14_09480	60.0
PA14_09470	60.0
PA14_09460	60.0
PA14_09450	60.0
PA14_09440	60.0
PA14_09420	60.0
PA14_09410	60.0
PA14_09400	60.0
PA14_09380	22.0
PA14_09370	22.0
PA14_09350	22.0
PA14_09340	22.0
PA14_09320	22.0
PA14_09300	22.0
PA14_09290	22.0
PA14_09280	22.0
PA14_09270	22.0
PA14_09260	33.0
PA14_09240	22.0
PA14_09230	41.0
PA14_09220	22.0
PA14_09210	22.0
PA14_09200	8.0
PA14_09180	2.0
PA14_09160	58.0
PA14_09150	23.0
PA14_09130	31.0
PA14_09100	27.0
PA14_09090	27.0
PA14_09080	31.0
PA14_09070	34.0
PA14_09050	31.0
PA14_09040	31.0
PA14_09030	31.0
PA14_09020	27.0
PA14_09010	27.0
PA14_09000	27.0
PA14_08990	27.0
PA14_08980	27.0
PA14_08970	27.0
PA14_08960	31.0
PA14_08950	27.0
PA14_08940	31.0
PA14_08930	27.0
PA14_08920	27.0
PA14_08910	27.0
PA14_08900	27.0
PA14_08890	27.0
PA14_08880	27.0
PA14_08870	31.0
PA14_08860	27.0
PA14_08850	27.0
PA14_08840	27.0
PA14_08830	27.0
PA14_08820	27.0
PA14_08810	31.0
PA14_08790	27.0
PA14_08780	27.0
PA14_08760	27.0
PA14_08750	27.0
PA14_08740	27.0
PA14_08730	27.0
PA14_08720	27.0
PA14_08710	27.0
PA14_08680	31.0
PA14_08640	3.0
PA14_08630	7.0
PA14_08620	2.0
PA14_55640	1.0
PA14_55650	1.0
PA14_55660	1.0
PA14_55670	1.0
PA14_55690	1.0
PA14_55710	1.0
PA14_55720	1.0
PA14_55730	6.0
PA14_55740	14.0
PA14_55760	9.0
PA14_55750	14.0
PA14_55770	2.0
PA14_55780	10.0
PA14_55790	17.0
PA14_55800	6.0
PA14_55810	10.0
PA14_55820	10.0
PA14_55840	10.0
PA14_55850	10.0
PA14_55860	10.0
PA14_55880	10.0
PA14_55890	10.0
PA14_55900	10.0
PA14_55920	10.0
PA14_55930	10.0
PA14_55940	17.0
PA14_55960	19.0
PA14_55980	3.0
PA14_56000	24.0
PA14_56010	24.0
PA14_56030	29.0
PA14_56040	29.0
PA14_56050	10.0
PA14_56060	31.0
PA14_56070	9.0
PA14_56080	28.0
PA14_56090	32.0
PA14_56100	1.0
PA14_56110	7.0
PA14_56130	2.0
PA14_56140	32.0
PA14_56160	2.0
PA14_56170	4.0
PA14_56180	4.0
PA14_56190	14.0
PA14_56200	24.0
PA14_56210	6.0
PA14_56220	30.0
PA14_56240	28.0
PA14_56250	14.0
PA14_56260	11.0
PA14_56280	54.0
PA14_56300	12.0
PA14_56340	51.0
PA14_56360	51.0
PA14_56370	51.0
PA14_56380	1.0
PA14_56390	1.0
PA14_56410	1.0
PA14_56420	21.0
PA14_56430	16.0
PA14_56450	1.0
PA14_56470	1.0
PA14_56480	1.0
PA14_56510	29.0
PA14_56520	13.0
PA14_56530	1.0
PA14_56540	30.0
PA14_56550	1.0
PA14_56560	38.0
PA14_56570	11.0
PA14_56590	30.0
PA14_56600	51.0
PA14_56620	51.0
PA14_56640	51.0
PA14_56660	51.0
PA14_56670	33.0
